game_id,season,week,date,home_team,away_team,provider,spread_home,spread_open,total_line,total_open,home_ml,away_ml,n_providers
2013_13_CIN_SD,2013,13,2013-12-01,LAC,CIN,nflverse_close,2.5,,48.5,,118.0,-130.0,1
2013_13_DEN_KC,2013,13,2013-12-01,KC,DEN,nflverse_close,5.0,,50.5,,193.0,-215.0,1
2013_13_JAX_CLE,2013,13,2013-12-01,CLE,JAX,nflverse_close,-7.5,,39.5,,-315.0,277.0,1
2013_13_MIA_NYJ,2013,13,2013-12-01,NYJ,MIA,nflverse_close,1.0,,39.5,,-105.0,-105.0,1
2013_13_NE_HOU,2013,13,2013-12-01,HOU,NE,nflverse_close,7.0,,49.5,,264.0,-300.0,1
2013_13_NYG_WAS,2013,13,2013-12-01,WAS,NYG,nflverse_close,-1.0,,45.5,,-107.0,-103.0,1
2013_13_STL_SF,2013,13,2013-12-01,SF,LA,nflverse_close,-7.5,,40.5,,-325.0,285.0,1
2013_13_TB_CAR,2013,13,2013-12-01,CAR,TB,nflverse_close,-7.5,,41.0,,-335.0,293.0,1
2013_13_TEN_IND,2013,13,2013-12-01,IND,TEN,nflverse_close,-3.5,,46.0,,-185.0,166.0,1
2013_13_NO_SEA,2013,13,2013-12-02,SEA,NO,nflverse_close,-6.5,,48.5,,-275.0,244.0,1
2013_14_HOU_JAX,2013,14,2013-12-05,JAX,HOU,nflverse_close,3.0,,43.5,,152.0,-168.0,1
2013_14_ATL_GB,2013,14,2013-12-08,GB,ATL,nflverse_close,-3.5,,47.0,,-185.0,166.0,1
2013_14_BUF_TB,2013,14,2013-12-08,TB,BUF,nflverse_close,-3.0,,42.5,,-178.0,160.0,1
2013_14_CAR_NO,2013,14,2013-12-08,NO,CAR,nflverse_close,-3.0,,47.0,,-173.0,156.0,1
2013_14_CLE_NE,2013,14,2013-12-08,NE,CLE,nflverse_close,-9.5,,47.5,,-500.0,423.0,1
2013_14_DET_PHI,2013,14,2013-12-08,PHI,DET,nflverse_close,-2.5,,54.0,,-139.0,126.0,1
2013_14_IND_CIN,2013,14,2013-12-08,CIN,IND,nflverse_close,-7.0,,43.0,,-302.0,266.0,1
2013_14_KC_WAS,2013,14,2013-12-08,WAS,KC,nflverse_close,3.5,,44.0,,166.0,-185.0,1
2013_14_MIA_PIT,2013,14,2013-12-08,PIT,MIA,nflverse_close,-3.0,,40.5,,-160.0,144.0,1
2013_14_MIN_BAL,2013,14,2013-12-08,BAL,MIN,nflverse_close,-6.0,,41.5,,-250.0,222.0,1
2013_14_NYG_SD,2013,14,2013-12-08,LAC,NYG,nflverse_close,-4.5,,46.5,,-220.0,197.0,1
2013_14_OAK_NYJ,2013,14,2013-12-08,NYJ,LV,nflverse_close,-3.0,,39.0,,-155.0,140.0,1
2013_14_SEA_SF,2013,14,2013-12-08,SF,SEA,nflverse_close,-2.5,,41.0,,-130.0,118.0,1
2013_14_STL_ARI,2013,14,2013-12-08,ARI,LA,nflverse_close,-4.0,,41.0,,-199.0,179.0,1
2013_14_TEN_DEN,2013,14,2013-12-08,DEN,TEN,nflverse_close,-13.0,,49.5,,-630.0,520.0,1
2013_14_DAL_CHI,2013,14,2013-12-09,CHI,DAL,nflverse_close,-2.0,,49.0,,-127.0,115.0,1
2013_15_SD_DEN,2013,15,2013-12-12,DEN,LAC,nflverse_close,-10.0,,56.5,,-470.0,400.0,1
2013_15_ARI_TEN,2013,15,2013-12-15,TEN,ARI,nflverse_close,3.0,,43.0,,130.0,-144.0,1
2013_15_BUF_JAX,2013,15,2013-12-15,JAX,BUF,nflverse_close,4.0,,43.0,,181.0,-202.0,1
2013_15_CHI_CLE,2013,15,2013-12-15,CLE,CHI,nflverse_close,-1.0,,43.5,,-104.0,-106.0,1
2013_15_CIN_PIT,2013,15,2013-12-15,PIT,CIN,nflverse_close,2.0,,44.0,,111.0,-123.0,1
2013_15_GB_DAL,2013,15,2013-12-15,DAL,GB,nflverse_close,-4.0,,49.5,,-199.0,179.0,1
2013_15_HOU_IND,2013,15,2013-12-15,IND,HOU,nflverse_close,-6.0,,47.0,,-260.0,231.0,1
2013_15_KC_OAK,2013,15,2013-12-15,LV,KC,nflverse_close,6.5,,44.0,,235.0,-265.0,1
2013_15_NE_MIA,2013,15,2013-12-15,MIA,NE,nflverse_close,-2.5,,46.5,,-134.0,121.0,1
2013_15_NO_STL,2013,15,2013-12-15,LA,NO,nflverse_close,6.5,,48.0,,256.0,-290.0,1
2013_15_NYJ_CAR,2013,15,2013-12-15,CAR,NYJ,nflverse_close,-10.0,,40.5,,-390.0,338.0,1
2013_15_PHI_MIN,2013,15,2013-12-15,MIN,PHI,nflverse_close,6.5,,53.0,,239.0,-270.0,1
2013_15_SEA_NYG,2013,15,2013-12-15,NYG,SEA,nflverse_close,9.5,,43.5,,346.0,-400.0,1
2013_15_SF_TB,2013,15,2013-12-15,TB,SF,nflverse_close,4.5,,41.0,,196.0,-219.0,1
2013_15_WAS_ATL,2013,15,2013-12-15,ATL,WAS,nflverse_close,-5.5,,50.0,,-230.0,205.0,1
2013_15_BAL_DET,2013,15,2013-12-16,DET,BAL,nflverse_close,-4.5,,49.0,,-213.0,191.0,1
2013_16_ARI_SEA,2013,16,2013-12-22,SEA,ARI,nflverse_close,-8.0,,42.5,,-425.0,365.0,1
2013_16_CHI_PHI,2013,16,2013-12-22,PHI,CHI,nflverse_close,-2.5,,53.5,,-139.0,126.0,1
2013_16_CLE_NYJ,2013,16,2013-12-22,NYJ,CLE,nflverse_close,-2.5,,41.5,,-125.0,113.0,1
2013_16_DAL_WAS,2013,16,2013-12-22,WAS,DAL,nflverse_close,3.0,,51.0,,150.0,-166.0,1
2013_16_DEN_HOU,2013,16,2013-12-22,HOU,DEN,nflverse_close,9.0,,53.0,,361.0,-420.0,1
2013_16_IND_KC,2013,16,2013-12-22,KC,IND,nflverse_close,-7.5,,46.5,,-345.0,301.0,1
2013_16_MIA_BUF,2013,16,2013-12-22,BUF,MIA,nflverse_close,-1.0,,42.0,,-108.0,-102.0,1
2013_16_MIN_CIN,2013,16,2013-12-22,CIN,MIN,nflverse_close,-7.5,,48.0,,-373.0,324.0,1
2013_16_NE_BAL,2013,16,2013-12-22,BAL,NE,nflverse_close,1.0,,45.0,,-101.0,-109.0,1
2013_16_NO_CAR,2013,16,2013-12-22,CAR,NO,nflverse_close,-3.5,,44.5,,-173.0,156.0,1
2013_16_NYG_DET,2013,16,2013-12-22,DET,NYG,nflverse_close,-9.5,,47.0,,-450.0,385.0,1
2013_16_OAK_SD,2013,16,2013-12-22,LAC,LV,nflverse_close,-10.0,,50.0,,-521.0,439.0,1
2013_16_PIT_GB,2013,16,2013-12-22,GB,PIT,nflverse_close,1.0,,43.5,,103.0,-114.0,1
2013_16_TB_STL,2013,16,2013-12-22,LA,TB,nflverse_close,-3.5,,43.0,,-172.0,155.0,1
2013_16_TEN_JAX,2013,16,2013-12-22,JAX,TEN,nflverse_close,4.0,,44.0,,179.0,-199.0,1
2013_16_ATL_SF,2013,16,2013-12-23,SF,ATL,nflverse_close,-15.5,,46.0,,-1000.0,760.0,1
2013_17_BAL_CIN,2013,17,2013-12-29,CIN,BAL,nflverse_close,-6.5,,43.0,,-285.0,252.0,1
2013_17_BUF_NE,2013,17,2013-12-29,NE,BUF,nflverse_close,-7.5,,46.5,,-335.0,293.0,1
2013_17_CAR_ATL,2013,17,2013-12-29,ATL,CAR,nflverse_close,5.5,,46.5,,205.0,-230.0,1
2013_17_CLE_PIT,2013,17,2013-12-29,PIT,CLE,nflverse_close,-9.5,,44.5,,-360.0,314.0,1
2013_17_DEN_OAK,2013,17,2013-12-29,LV,DEN,nflverse_close,10.0,,53.5,,423.0,-500.0,1
2013_17_DET_MIN,2013,17,2013-12-29,MIN,DET,nflverse_close,2.5,,50.0,,118.0,-130.0,1
2013_17_GB_CHI,2013,17,2013-12-29,CHI,GB,nflverse_close,3.0,,51.0,,140.0,-155.0,1
2013_17_HOU_TEN,2013,17,2013-12-29,TEN,HOU,nflverse_close,-7.0,,44.5,,-280.0,248.0,1
2013_17_JAX_IND,2013,17,2013-12-29,IND,JAX,nflverse_close,-11.0,,45.0,,-550.0,461.0,1
2013_17_KC_SD,2013,17,2013-12-29,LAC,KC,nflverse_close,-15.5,,45.0,,-850.0,671.0,1
2013_17_NYJ_MIA,2013,17,2013-12-29,MIA,NYJ,nflverse_close,-7.5,,41.0,,-280.0,248.0,1
2013_17_PHI_DAL,2013,17,2013-12-29,DAL,PHI,nflverse_close,7.5,,54.0,,264.0,-300.0,1
2013_17_SF_ARI,2013,17,2013-12-29,ARI,SF,nflverse_close,-3.0,,41.0,,-160.0,144.0,1
2013_17_STL_SEA,2013,17,2013-12-29,SEA,LA,nflverse_close,-13.0,,41.0,,-600.0,498.0,1
2013_17_TB_NO,2013,17,2013-12-29,NO,TB,nflverse_close,-11.0,,47.0,,-630.0,520.0,1
2013_17_WAS_NYG,2013,17,2013-12-29,NYG,WAS,nflverse_close,-3.5,,44.0,,-179.0,161.0,1
2013_18_KC_IND,2013,18,2014-01-04,IND,KC,nflverse_close,2.0,,48.0,,111.0,-123.0,1
2013_18_NO_PHI,2013,18,2014-01-04,PHI,NO,nflverse_close,-3.0,,55.5,,-160.0,144.0,1
2013_18_SD_CIN,2013,18,2014-01-05,CIN,LAC,nflverse_close,-6.5,,47.5,,-255.0,227.0,1
2013_18_SF_GB,2013,18,2014-01-05,GB,SF,nflverse_close,3.0,,46.5,,153.0,-170.0,1
2013_19_IND_NE,2013,19,2014-01-11,NE,IND,nflverse_close,-7.5,,51.0,,-295.0,260.0,1
2013_19_NO_SEA,2013,19,2014-01-11,SEA,NO,nflverse_close,-10.0,,44.0,,-390.0,338.0,1
2013_19_SD_DEN,2013,19,2014-01-12,DEN,LAC,nflverse_close,-8.0,,55.0,,-335.0,293.0,1
2013_19_SF_CAR,2013,19,2014-01-12,CAR,SF,nflverse_close,0.0,,41.0,,-107.0,-103.0,1
2013_20_NE_DEN,2013,20,2014-01-19,DEN,NE,nflverse_close,-5.0,,56.5,,-228.0,204.0,1
2013_20_SF_SEA,2013,20,2014-01-19,SEA,SF,nflverse_close,-4.0,,40.0,,-203.0,182.0,1
2013_21_SEA_DEN,2013,21,2014-02-02,DEN,SEA,nflverse_close,-1.5,,47.0,,-122.0,113.0,1
2014_01_GB_SEA,2014,1,2014-09-04,SEA,GB,nflverse_close,-4.5,,46.5,,-230.0,205.0,1
2014_01_BUF_CHI,2014,1,2014-09-07,CHI,BUF,nflverse_close,-7.0,,47.0,,-270.0,239.0,1
2014_01_CAR_TB,2014,1,2014-09-07,TB,CAR,nflverse_close,-5.5,,38.5,,-225.0,201.0,1
2014_01_CIN_BAL,2014,1,2014-09-07,BAL,CIN,nflverse_close,-1.0,,43.5,,-113.0,102.0,1
2014_01_CLE_PIT,2014,1,2014-09-07,PIT,CLE,nflverse_close,-5.5,,41.5,,-242.0,216.0,1
2014_01_IND_DEN,2014,1,2014-09-07,DEN,IND,nflverse_close,-8.0,,52.5,,-380.0,330.0,1
2014_01_JAX_PHI,2014,1,2014-09-07,PHI,JAX,nflverse_close,-10.0,,49.0,,-515.0,435.0,1
2014_01_MIN_STL,2014,1,2014-09-07,LA,MIN,nflverse_close,-3.0,,43.5,,-155.0,140.0,1
2014_01_NE_MIA,2014,1,2014-09-07,MIA,NE,nflverse_close,3.5,,47.5,,161.0,-179.0,1
2014_01_NO_ATL,2014,1,2014-09-07,ATL,NO,nflverse_close,3.0,,51.0,,144.0,-160.0,1
2014_01_OAK_NYJ,2014,1,2014-09-07,NYJ,LV,nflverse_close,-6.5,,41.0,,-278.0,246.0,1
2014_01_SF_DAL,2014,1,2014-09-07,DAL,SF,nflverse_close,3.5,,49.0,,139.0,-154.0,1
2014_01_TEN_KC,2014,1,2014-09-07,KC,TEN,nflverse_close,-3.0,,45.5,,-160.0,144.0,1
2014_01_WAS_HOU,2014,1,2014-09-07,HOU,WAS,nflverse_close,-3.0,,43.5,,-177.0,159.0,1
2014_01_NYG_DET,2014,1,2014-09-08,DET,NYG,nflverse_close,-6.5,,45.0,,-272.0,241.0,1
2014_01_SD_ARI,2014,1,2014-09-08,ARI,LAC,nflverse_close,-3.0,,45.5,,-154.0,139.0,1
2014_02_PIT_BAL,2014,2,2014-09-11,BAL,PIT,nflverse_close,-2.5,,44.0,,-150.0,136.0,1
2014_02_ARI_NYG,2014,2,2014-09-14,NYG,ARI,nflverse_close,-1.0,,41.5,,-115.0,104.0,1
2014_02_ATL_CIN,2014,2,2014-09-14,CIN,ATL,nflverse_close,-5.5,,48.5,,-242.0,216.0,1
2014_02_CHI_SF,2014,2,2014-09-14,SF,CHI,nflverse_close,-7.0,,47.0,,-300.0,264.0,1
2014_02_DAL_TEN,2014,2,2014-09-14,TEN,DAL,nflverse_close,-3.0,,49.5,,-167.0,151.0,1
2014_02_DET_CAR,2014,2,2014-09-14,CAR,DET,nflverse_close,-1.0,,43.5,,-113.0,102.0,1
2014_02_HOU_OAK,2014,2,2014-09-14,LV,HOU,nflverse_close,3.0,,41.0,,140.0,-155.0,1
2014_02_JAX_WAS,2014,2,2014-09-14,WAS,JAX,nflverse_close,-5.0,,43.0,,-220.0,197.0,1
2014_02_KC_DEN,2014,2,2014-09-14,DEN,KC,nflverse_close,-13.0,,49.0,,-900.0,704.0,1
2014_02_MIA_BUF,2014,2,2014-09-14,BUF,MIA,nflverse_close,-1.0,,43.0,,-113.0,102.0,1
2014_02_NE_MIN,2014,2,2014-09-14,MIN,NE,nflverse_close,3.5,,49.0,,148.0,-164.0,1
2014_02_NO_CLE,2014,2,2014-09-14,CLE,NO,nflverse_close,4.5,,49.5,,197.0,-220.0,1
2014_02_NYJ_GB,2014,2,2014-09-14,GB,NYJ,nflverse_close,-7.0,,46.5,,-310.0,273.0,1
2014_02_SEA_SD,2014,2,2014-09-14,LAC,SEA,nflverse_close,4.5,,45.0,,201.0,-225.0,1
2014_02_STL_TB,2014,2,2014-09-14,TB,LA,nflverse_close,-4.0,,37.5,,-205.0,184.0,1
2014_02_PHI_IND,2014,2,2014-09-15,IND,PHI,nflverse_close,-3.0,,53.5,,-146.0,132.0,1
2014_03_TB_ATL,2014,3,2014-09-18,ATL,TB,nflverse_close,-6.5,,47.0,,-277.0,245.0,1
2014_03_BAL_CLE,2014,3,2014-09-21,CLE,BAL,nflverse_close,2.0,,43.0,,111.0,-123.0,1
2014_03_DAL_STL,2014,3,2014-09-21,LA,DAL,nflverse_close,1.5,,45.0,,109.0,-120.0,1
2014_03_DEN_SEA,2014,3,2014-09-21,SEA,DEN,nflverse_close,-4.0,,48.0,,-208.0,186.0,1
2014_03_GB_DET,2014,3,2014-09-21,DET,GB,nflverse_close,-1.5,,51.0,,-123.0,111.0,1
2014_03_HOU_NYG,2014,3,2014-09-21,NYG,HOU,nflverse_close,-1.0,,41.5,,-114.0,103.0,1
2014_03_IND_JAX,2014,3,2014-09-21,JAX,IND,nflverse_close,6.0,,45.5,,231.0,-260.0,1
2014_03_KC_MIA,2014,3,2014-09-21,MIA,KC,nflverse_close,-6.0,,43.0,,-242.0,216.0,1
2014_03_MIN_NO,2014,3,2014-09-21,NO,MIN,nflverse_close,-10.0,,49.5,,-525.0,442.0,1
2014_03_OAK_NE,2014,3,2014-09-21,NE,LV,nflverse_close,-14.0,,47.5,,-900.0,704.0,1
2014_03_PIT_CAR,2014,3,2014-09-21,CAR,PIT,nflverse_close,-3.0,,42.5,,-190.0,171.0,1
2014_03_SD_BUF,2014,3,2014-09-21,BUF,LAC,nflverse_close,-2.5,,45.5,,-130.0,118.0,1
2014_03_SF_ARI,2014,3,2014-09-21,ARI,SF,nflverse_close,3.0,,41.0,,136.0,-150.0,1
2014_03_TEN_CIN,2014,3,2014-09-21,CIN,TEN,nflverse_close,-6.5,,44.5,,-265.0,235.0,1
2014_03_WAS_PHI,2014,3,2014-09-21,PHI,WAS,nflverse_close,-4.0,,50.5,,-209.0,187.0,1
2014_03_CHI_NYJ,2014,3,2014-09-22,NYJ,CHI,nflverse_close,-1.5,,44.5,,-119.0,108.0,1
2014_04_NYG_WAS,2014,4,2014-09-25,WAS,NYG,nflverse_close,-3.0,,44.5,,-174.0,157.0,1
2014_04_ATL_MIN,2014,4,2014-09-28,MIN,ATL,nflverse_close,5.5,,48.0,,206.0,-231.0,1
2014_04_BUF_HOU,2014,4,2014-09-28,HOU,BUF,nflverse_close,-3.0,,44.0,,-134.0,121.0,1
2014_04_CAR_BAL,2014,4,2014-09-28,BAL,CAR,nflverse_close,-3.5,,42.5,,-156.0,141.0,1
2014_04_DET_NYJ,2014,4,2014-09-28,NYJ,DET,nflverse_close,-2.0,,43.5,,-119.0,108.0,1
2014_04_GB_CHI,2014,4,2014-09-28,CHI,GB,nflverse_close,2.0,,51.0,,111.0,-123.0,1
2014_04_JAX_SD,2014,4,2014-09-28,LAC,JAX,nflverse_close,-13.0,,45.0,,-550.0,461.0,1
2014_04_MIA_OAK,2014,4,2014-09-28,LV,MIA,nflverse_close,4.0,,41.0,,171.0,-190.0,1
2014_04_NO_DAL,2014,4,2014-09-28,DAL,NO,nflverse_close,3.0,,53.5,,125.0,-138.0,1
2014_04_PHI_SF,2014,4,2014-09-28,SF,PHI,nflverse_close,-3.5,,48.5,,-208.0,186.0,1
2014_04_TB_PIT,2014,4,2014-09-28,PIT,TB,nflverse_close,-7.5,,44.5,,-345.0,301.0,1
2014_04_TEN_IND,2014,4,2014-09-28,IND,TEN,nflverse_close,-7.5,,45.5,,-330.0,289.0,1
2014_04_NE_KC,2014,4,2014-09-29,KC,NE,nflverse_close,3.0,,45.0,,125.0,-138.0,1
2014_05_MIN_GB,2014,5,2014-10-02,GB,MIN,nflverse_close,-8.5,,46.5,,-400.0,346.0,1
2014_05_ARI_DEN,2014,5,2014-10-05,DEN,ARI,nflverse_close,-8.0,,47.0,,-350.0,305.0,1
2014_05_ATL_NYG,2014,5,2014-10-05,NYG,ATL,nflverse_close,-4.0,,50.5,,-196.0,176.0,1
2014_05_BAL_IND,2014,5,2014-10-05,IND,BAL,nflverse_close,-2.5,,49.5,,-139.0,126.0,1
2014_05_BUF_DET,2014,5,2014-10-05,DET,BUF,nflverse_close,-4.5,,43.0,,-220.0,197.0,1
2014_05_CHI_CAR,2014,5,2014-10-05,CAR,CHI,nflverse_close,-1.5,,46.5,,-117.0,106.0,1
2014_05_CIN_NE,2014,5,2014-10-05,NE,CIN,nflverse_close,2.5,,46.0,,118.0,-130.0,1
2014_05_CLE_TEN,2014,5,2014-10-05,TEN,CLE,nflverse_close,1.0,,44.5,,105.0,-116.0,1
2014_05_HOU_DAL,2014,5,2014-10-05,DAL,HOU,nflverse_close,-5.0,,47.5,,-235.0,210.0,1
2014_05_KC_SF,2014,5,2014-10-05,SF,KC,nflverse_close,-4.0,,43.5,,-202.0,181.0,1
2014_05_NYJ_SD,2014,5,2014-10-05,LAC,NYJ,nflverse_close,-7.0,,44.5,,-290.0,256.0,1
2014_05_PIT_JAX,2014,5,2014-10-05,JAX,PIT,nflverse_close,6.0,,47.0,,205.0,-230.0,1
2014_05_STL_PHI,2014,5,2014-10-05,PHI,LA,nflverse_close,-3.5,,48.0,,-195.0,175.0,1
2014_05_TB_NO,2014,5,2014-10-05,NO,TB,nflverse_close,-11.0,,47.5,,-550.0,461.0,1
2014_05_SEA_WAS,2014,5,2014-10-06,WAS,SEA,nflverse_close,7.0,,45.5,,260.0,-295.0,1
2014_06_IND_HOU,2014,6,2014-10-09,HOU,IND,nflverse_close,2.5,,46.0,,113.0,-125.0,1
2014_06_BAL_TB,2014,6,2014-10-12,TB,BAL,nflverse_close,3.5,,44.0,,159.0,-177.0,1
2014_06_CAR_CIN,2014,6,2014-10-12,CIN,CAR,nflverse_close,-7.0,,43.5,,-320.0,281.0,1
2014_06_CHI_ATL,2014,6,2014-10-12,ATL,CHI,nflverse_close,-3.5,,55.5,,-190.0,171.0,1
2014_06_DAL_SEA,2014,6,2014-10-12,SEA,DAL,nflverse_close,-10.0,,47.0,,-450.0,385.0,1
2014_06_DEN_NYJ,2014,6,2014-10-12,NYJ,DEN,nflverse_close,10.0,,47.0,,361.0,-420.0,1
2014_06_DET_MIN,2014,6,2014-10-12,MIN,DET,nflverse_close,-1.0,,43.0,,-113.0,102.0,1
2014_06_GB_MIA,2014,6,2014-10-12,MIA,GB,nflverse_close,1.5,,46.5,,104.0,-115.0,1
2014_06_JAX_TEN,2014,6,2014-10-12,TEN,JAX,nflverse_close,-4.0,,42.5,,-208.0,186.0,1
2014_06_NE_BUF,2014,6,2014-10-12,BUF,NE,nflverse_close,-1.0,,44.0,,-117.0,106.0,1
2014_06_NYG_PHI,2014,6,2014-10-12,PHI,NYG,nflverse_close,-1.0,,50.5,,-117.0,106.0,1
2014_06_PIT_CLE,2014,6,2014-10-12,CLE,PIT,nflverse_close,-2.5,,46.5,,-123.0,111.0,1
2014_06_SD_OAK,2014,6,2014-10-12,LV,LAC,nflverse_close,7.0,,43.5,,297.0,-340.0,1
2014_06_WAS_ARI,2014,6,2014-10-12,ARI,WAS,nflverse_close,-5.0,,47.0,,-230.0,205.0,1
2014_06_SF_STL,2014,6,2014-10-13,LA,SF,nflverse_close,3.5,,44.0,,169.0,-188.0,1
2014_07_NYJ_NE,2014,7,2014-10-16,NE,NYJ,nflverse_close,-9.5,,44.5,,-500.0,423.0,1
2014_07_ARI_OAK,2014,7,2014-10-19,LV,ARI,nflverse_close,3.5,,46.0,,166.0,-185.0,1
2014_07_ATL_BAL,2014,7,2014-10-19,BAL,ATL,nflverse_close,-7.0,,49.5,,-300.0,264.0,1
2014_07_CAR_GB,2014,7,2014-10-19,GB,CAR,nflverse_close,-6.5,,48.5,,-280.0,248.0,1
2014_07_CIN_IND,2014,7,2014-10-19,IND,CIN,nflverse_close,-3.0,,50.5,,-179.0,161.0,1
2014_07_CLE_JAX,2014,7,2014-10-19,JAX,CLE,nflverse_close,4.0,,44.5,,181.0,-202.0,1
2014_07_KC_SD,2014,7,2014-10-19,LAC,KC,nflverse_close,-3.0,,46.0,,-154.0,139.0,1
2014_07_MIA_CHI,2014,7,2014-10-19,CHI,MIA,nflverse_close,-3.0,,47.5,,-173.0,156.0,1
2014_07_MIN_BUF,2014,7,2014-10-19,BUF,MIN,nflverse_close,-7.0,,43.5,,-300.0,264.0,1
2014_07_NO_DET,2014,7,2014-10-19,DET,NO,nflverse_close,-1.5,,45.5,,-119.0,108.0,1
2014_07_NYG_DAL,2014,7,2014-10-19,DAL,NYG,nflverse_close,-5.0,,47.0,,-230.0,205.0,1
2014_07_SEA_STL,2014,7,2014-10-19,LA,SEA,nflverse_close,7.0,,43.5,,269.0,-305.0,1
2014_07_SF_DEN,2014,7,2014-10-19,DEN,SF,nflverse_close,-7.0,,48.0,,-300.0,264.0,1
2014_07_TEN_WAS,2014,7,2014-10-19,WAS,TEN,nflverse_close,-6.0,,46.0,,-247.0,220.0,1
2014_07_HOU_PIT,2014,7,2014-10-20,PIT,HOU,nflverse_close,-3.0,,44.5,,-162.0,146.0,1
2014_08_SD_DEN,2014,8,2014-10-23,DEN,LAC,nflverse_close,-9.0,,51.0,,-415.0,358.0,1
2014_08_BAL_CIN,2014,8,2014-10-26,CIN,BAL,nflverse_close,2.5,,44.5,,136.0,-150.0,1
2014_08_BUF_NYJ,2014,8,2014-10-26,NYJ,BUF,nflverse_close,-3.0,,40.0,,-145.0,131.0,1
2014_08_CHI_NE,2014,8,2014-10-26,NE,CHI,nflverse_close,-5.5,,51.0,,-225.0,201.0,1
2014_08_DET_ATL,2014,8,2014-10-26,ATL,DET,nflverse_close,3.5,,45.0,,153.0,-170.0,1
2014_08_GB_NO,2014,8,2014-10-26,NO,GB,nflverse_close,-2.0,,55.0,,-124.0,112.0,1
2014_08_HOU_TEN,2014,8,2014-10-26,TEN,HOU,nflverse_close,3.5,,43.0,,162.0,-180.0,1
2014_08_IND_PIT,2014,8,2014-10-26,PIT,IND,nflverse_close,5.0,,48.0,,201.0,-225.0,1
2014_08_MIA_JAX,2014,8,2014-10-26,JAX,MIA,nflverse_close,7.0,,42.0,,281.0,-320.0,1
2014_08_MIN_TB,2014,8,2014-10-26,TB,MIN,nflverse_close,-1.0,,43.0,,-115.0,104.0,1
2014_08_OAK_CLE,2014,8,2014-10-26,CLE,LV,nflverse_close,-6.5,,44.5,,-270.0,239.0,1
2014_08_PHI_ARI,2014,8,2014-10-26,ARI,PHI,nflverse_close,-1.0,,49.0,,-105.0,-105.0,1
2014_08_SEA_CAR,2014,8,2014-10-26,CAR,SEA,nflverse_close,6.0,,44.5,,214.0,-240.0,1
2014_08_STL_KC,2014,8,2014-10-26,KC,LA,nflverse_close,-7.5,,44.5,,-335.0,293.0,1
2014_08_WAS_DAL,2014,8,2014-10-27,DAL,WAS,nflverse_close,-9.5,,49.0,,-430.0,369.0,1
2014_09_NO_CAR,2014,9,2014-10-30,CAR,NO,nflverse_close,3.0,,48.5,,146.0,-162.0,1
2014_09_ARI_DAL,2014,9,2014-11-02,DAL,ARI,nflverse_close,-1.5,,45.0,,-119.0,108.0,1
2014_09_BAL_PIT,2014,9,2014-11-02,PIT,BAL,nflverse_close,-2.5,,47.5,,-128.0,116.0,1
2014_09_DEN_NE,2014,9,2014-11-02,NE,DEN,nflverse_close,3.0,,52.5,,137.0,-152.0,1
2014_09_JAX_CIN,2014,9,2014-11-02,CIN,JAX,nflverse_close,-10.0,,44.0,,-460.0,393.0,1
2014_09_NYJ_KC,2014,9,2014-11-02,KC,NYJ,nflverse_close,-9.5,,41.5,,-440.0,377.0,1
2014_09_OAK_SEA,2014,9,2014-11-02,SEA,LV,nflverse_close,-13.5,,43.5,,-800.0,638.0,1
2014_09_PHI_HOU,2014,9,2014-11-02,HOU,PHI,nflverse_close,1.5,,48.5,,103.0,-114.0,1
2014_09_SD_MIA,2014,9,2014-11-02,MIA,LAC,nflverse_close,-3.0,,45.5,,-144.0,130.0,1
2014_09_STL_SF,2014,9,2014-11-02,SF,LA,nflverse_close,-10.5,,44.0,,-530.0,446.0,1
2014_09_TB_CLE,2014,9,2014-11-02,CLE,TB,nflverse_close,-7.0,,44.0,,-320.0,281.0,1
2014_09_WAS_MIN,2014,9,2014-11-02,MIN,WAS,nflverse_close,1.0,,43.5,,102.0,-112.0,1
2014_09_IND_NYG,2014,9,2014-11-03,NYG,IND,nflverse_close,3.0,,51.0,,135.0,-149.0,1
2014_10_CLE_CIN,2014,10,2014-11-06,CIN,CLE,nflverse_close,-6.5,,45.5,,-250.0,222.0,1
2014_10_ATL_TB,2014,10,2014-11-09,TB,ATL,nflverse_close,3.5,,47.0,,153.0,-170.0,1
2014_10_CHI_GB,2014,10,2014-11-09,GB,CHI,nflverse_close,-9.5,,53.0,,-380.0,330.0,1
2014_10_DAL_JAX,2014,10,2014-11-09,JAX,DAL,nflverse_close,7.5,,45.0,,289.0,-330.0,1
2014_10_DEN_OAK,2014,10,2014-11-09,LV,DEN,nflverse_close,13.0,,50.5,,534.0,-650.0,1
2014_10_KC_BUF,2014,10,2014-11-09,BUF,KC,nflverse_close,-2.0,,42.0,,-128.0,116.0,1
2014_10_MIA_DET,2014,10,2014-11-09,DET,MIA,nflverse_close,-3.0,,43.0,,-145.0,131.0,1
2014_10_NYG_SEA,2014,10,2014-11-09,SEA,NYG,nflverse_close,-9.0,,44.5,,-450.0,385.0,1
2014_10_PIT_NYJ,2014,10,2014-11-09,NYJ,PIT,nflverse_close,4.5,,47.0,,190.0,-212.0,1
2014_10_SF_NO,2014,10,2014-11-09,NO,SF,nflverse_close,-6.0,,49.5,,-248.0,221.0,1
2014_10_STL_ARI,2014,10,2014-11-09,ARI,LA,nflverse_close,-7.0,,43.0,,-300.0,264.0,1
