game_id,season,date,home_team,away_team,source,is_closing,home_dec,away_dec,p_home,total_line,over_dec,under_dec,p_over,pl_home,pl_home_dec,pl_away_dec,p_pl_home,n_books
2009020546,2009,2009-12-23,NYI,TOR,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,6.0,,,,,,,,1
2009020547,2009,2009-12-23,NYR,FLA,sbr_close,True,1.6666666666666665,2.3,0.5798319327731092,5.5,,,,,,,,1
2009020548,2009,2009-12-23,PIT,OTT,sbr_close,True,1.4545454545454546,2.9,0.6659707724425887,5.5,,,,,,,,1
2009020549,2009,2009-12-23,WSH,BUF,sbr_close,True,1.606060606060606,2.45,0.6040343668285394,5.5,,,,,,,,1
2009020550,2009,2009-12-23,CAR,MTL,sbr_close,True,1.8333333333333335,2.0,0.5217391304347826,5.5,,,,,,,,1
2009020551,2009,2009-12-23,MIN,EDM,sbr_close,True,1.6666666666666665,2.3,0.5798319327731092,5.5,,,,,,,,1
2009020552,2009,2009-12-23,TBL,PHI,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,5.5,,,,,,,,1
2009020553,2009,2009-12-23,DET,CHI,sbr_close,True,2.0,1.8333333333333335,0.4782608695652174,5.5,,,,,,,,1
2009020554,2009,2009-12-23,DAL,CBJ,sbr_close,True,1.6896551724137931,2.25,0.5711159737417943,5.5,,,,,,,,1
2009020555,2009,2009-12-23,UTA,ANA,sbr_close,True,1.6666666666666665,2.3,0.5798319327731092,5.5,,,,,,,,1
2009020556,2009,2009-12-23,CGY,STL,sbr_close,True,1.5714285714285714,2.55,0.6187175043327556,5.5,,,,,,,,1
2009020557,2009,2009-12-26,BUF,OTT,sbr_close,True,1.5,2.7,0.6428571428571429,5.0,,,,,,,,1
2009020558,2009,2009-12-26,TOR,MTL,sbr_close,True,1.7407407407407407,2.15,0.552594002855783,6.0,,,,,,,,1
2009020559,2009,2009-12-26,NYR,NYI,sbr_close,True,1.5882352941176472,2.5,0.6115107913669063,5.5,,,,,,,,1
2009020560,2009,2009-12-26,WSH,NJD,sbr_close,True,1.7692307692307692,2.1,0.5427435387673957,5.5,,,,,,,,1
2009020561,2009,2009-12-26,CAR,PHI,sbr_close,True,2.0,1.8333333333333335,0.4782608695652174,5.5,,,,,,,,1
2009020562,2009,2009-12-26,DET,CBJ,sbr_close,True,1.625,2.4,0.5962732919254659,5.5,,,,,,,,1
2009020563,2009,2009-12-26,TBL,WPG,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,6.0,,,,,,,,1
2009020564,2009,2009-12-26,NSH,CHI,sbr_close,True,2.15,1.7407407407407407,0.447405997144217,5.0,,,,,,,,1
2009020565,2009,2009-12-26,MIN,STL,sbr_close,True,1.8,2.05,0.5324675324675325,5.0,,,,,,,,1
2009020566,2009,2009-12-26,UTA,LAK,sbr_close,True,1.7692307692307692,2.1,0.5427435387673957,5.5,,,,,,,,1
2009020567,2009,2009-12-26,COL,DAL,sbr_close,True,1.8333333333333335,2.0,0.5217391304347826,5.5,,,,,,,,1
2009020568,2009,2009-12-26,VAN,EDM,sbr_close,True,1.4545454545454546,2.9,0.6659707724425887,5.5,,,,,,,,1
2009020569,2009,2009-12-26,SJS,ANA,sbr_close,True,1.4545454545454546,2.9,0.6659707724425887,5.5,,,,,,,,1
2009020570,2009,2009-12-27,NYI,PHI,sbr_close,True,2.05,1.8,0.4675324675324676,5.5,,,,,,,,1
2009020571,2009,2009-12-27,FLA,BOS,sbr_close,True,2.05,1.8,0.4675324675324676,5.5,,,,,,,,1
2009020572,2009,2009-12-27,STL,BUF,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,5.0,,,,,,,,1
2009020573,2009,2009-12-27,PIT,TOR,sbr_close,True,1.3846153846153846,3.1,0.6912521440823327,6.0,,,,,,,,1
2009020574,2009,2009-12-27,CHI,NSH,sbr_close,True,1.5,2.7,0.6428571428571429,5.0,,,,,,,,1
2009020575,2009,2009-12-27,CGY,VAN,sbr_close,True,1.7407407407407407,2.15,0.552594002855783,5.5,,,,,,,,1
2009020576,2009,2009-12-28,NJD,WPG,sbr_close,True,1.5555555555555556,2.6,0.6256684491978609,6.0,,,,,,,,1
2009020577,2009,2009-12-28,WSH,CAR,sbr_close,True,1.3846153846153846,3.1,0.6912521440823327,6.0,,,,,,,,1
2009020578,2009,2009-12-28,CBJ,DET,sbr_close,True,1.8333333333333335,2.0,0.5217391304347826,5.5,,,,,,,,1
2009020579,2009,2009-12-28,OTT,MTL,sbr_close,True,1.7407407407407407,2.15,0.552594002855783,5.5,,,,,,,,1
2009020580,2009,2009-12-28,TBL,BOS,sbr_close,True,2.1,1.7692307692307692,0.4572564612326044,5.5,,,,,,,,1
2009020581,2009,2009-12-28,EDM,CGY,sbr_close,True,2.0,1.8333333333333335,0.4782608695652174,5.5,,,,,,,,1
2009020582,2009,2009-12-28,LAK,MIN,sbr_close,True,1.7407407407407407,2.15,0.552594002855783,5.5,,,,,,,,1
2009020583,2009,2009-12-28,SJS,UTA,sbr_close,True,1.5555555555555556,2.6,0.6256684491978609,5.5,,,,,,,,1
2009020584,2009,2009-12-29,BUF,PIT,sbr_close,True,1.9523809523809523,1.8695652173913042,0.4891657638136511,5.5,,,,,,,,1
2009020585,2009,2009-12-29,NYI,CBJ,sbr_close,True,1.8,2.05,0.5324675324675325,5.5,,,,,,,,1
2009020586,2009,2009-12-29,STL,NSH,sbr_close,True,1.8,2.05,0.5324675324675325,5.5,,,,,,,,1
2009020587,2009,2009-12-29,DAL,CHI,sbr_close,True,2.25,1.6896551724137931,0.42888402625820565,5.5,,,,,,,,1
2009020588,2009,2009-12-29,UTA,VAN,sbr_close,True,2.2,1.7142857142857144,0.43795620437956206,5.0,,,,,,,,1
2009020589,2009,2009-12-29,ANA,MIN,sbr_close,True,1.6896551724137931,2.25,0.5711159737417943,5.5,,,,,,,,1
2009020590,2009,2009-12-30,BOS,WPG,sbr_close,True,1.625,2.4,0.5962732919254659,6.0,,,,,,,,1
2009020591,2009,2009-12-30,NJD,PIT,sbr_close,True,1.6451612903225805,2.35,0.5882115462252726,5.5,,,,,,,,1
2009020592,2009,2009-12-30,NYR,PHI,sbr_close,True,1.7692307692307692,2.1,0.5427435387673957,5.5,,,,,,,,1
2009020593,2009,2009-12-30,TBL,MTL,sbr_close,True,1.8333333333333335,2.0,0.5217391304347826,5.5,,,,,,,,1
2009020594,2009,2009-12-30,OTT,COL,sbr_close,True,1.7692307692307692,2.1,0.5427435387673957,5.5,,,,,,,,1
2009020595,2009,2009-12-30,CGY,LAK,sbr_close,True,1.606060606060606,2.45,0.6040343668285394,5.5,,,,,,,,1
2009020596,2009,2009-12-30,EDM,TOR,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,6.0,,,,,,,,1
2009020597,2009,2009-12-30,SJS,WSH,sbr_close,True,1.7142857142857144,2.2,0.5620437956204379,6.0,,,,,,,,1
2009020598,2009,2009-12-31,FLA,MTL,sbr_close,True,1.7142857142857144,2.2,0.5620437956204379,5.5,,,,,,,,1
2009020599,2009,2009-12-31,OTT,NYI,sbr_close,True,1.6451612903225805,2.35,0.5882115462252726,5.5,,,,,,,,1
2009020600,2009,2009-12-31,DET,COL,sbr_close,True,1.606060606060606,2.45,0.6040343668285394,5.5,,,,,,,,1
2009020601,2009,2009-12-31,CBJ,NSH,sbr_close,True,1.8695652173913042,1.9523809523809523,0.5108342361863489,5.5,,,,,,,,1
2009020602,2009,2009-12-31,UTA,SJS,sbr_close,True,1.8695652173913042,1.9523809523809523,0.5108342361863489,5.0,,,,,,,,1
2009020603,2009,2009-12-31,CAR,NYR,sbr_close,True,1.8,2.05,0.5324675324675325,5.5,,,,,,,,1
2009020604,2009,2009-12-31,STL,VAN,sbr_close,True,2.1,1.7692307692307692,0.4572564612326044,5.5,,,,,,,,1
2009020605,2009,2009-12-31,MIN,LAK,sbr_close,True,1.6666666666666665,2.3,0.5798319327731092,5.5,,,,,,,,1
2009020606,2009,2009-12-31,DAL,ANA,sbr_close,True,1.6451612903225805,2.35,0.5882115462252726,5.5,,,,,,,,1
2009020607,2009,2009-12-31,CHI,NJD,sbr_close,True,1.5,2.7,0.6428571428571429,5.5,,,,,,,,1
2009020608,2009,2009-12-31,CGY,EDM,sbr_close,True,1.4761904761904763,2.8,0.6547884187082406,5.5,,,,,,,,1
2009020609,2009,2010-01-01,BOS,PHI,sbr_close,True,1.7142857142857144,2.2,0.5620437956204379,5.5,,,,,,,,1
2009020610,2009,2010-01-01,BUF,WPG,sbr_close,True,1.526315789473684,2.7,0.638854296388543,6.0,,,,,,,,1
2009020611,2009,2010-01-02,NYR,CAR,sbr_close,True,1.5882352941176472,2.5,0.6115107913669063,5.5,,,,,,,,1
2009020612,2009,2010-01-02,DAL,VAN,sbr_close,True,1.8695652173913042,1.9523809523809523,0.5108342361863489,5.5,,,,,,,,1
2009020613,2009,2010-01-02,TBL,PIT,sbr_close,True,2.4,1.625,0.40372670807453415,5.5,,,,,,,,1
2009020614,2009,2010-01-02,LAK,WSH,sbr_close,True,2.05,1.8,0.4675324675324676,6.0,,,,,,,,1
2009020615,2009,2010-01-02,NYI,WPG,sbr_close,True,1.7407407407407407,2.15,0.552594002855783,6.0,,,,,,,,1
2009020616,2009,2010-01-02,CBJ,COL,sbr_close,True,1.7407407407407407,2.15,0.552594002855783,5.5,,,,,,,,1
2009020617,2009,2010-01-02,CGY,TOR,sbr_close,True,1.606060606060606,2.45,0.6040343668285394,6.0,,,,,,,,1
2009020618,2009,2010-01-02,STL,CHI,sbr_close,True,2.25,1.6896551724137931,0.42888402625820565,5.5,,,,,,,,1
2009020619,2009,2010-01-02,NSH,ANA,sbr_close,True,1.6451612903225805,2.35,0.5882115462252726,5.5,,,,,,,,1
2009020620,2009,2010-01-02,MIN,NJD,sbr_close,True,2.05,1.8,0.4675324675324676,5.0,,,,,,,,1
2009020621,2009,2010-01-02,UTA,DET,sbr_close,True,1.7692307692307692,2.1,0.5427435387673957,5.0,,,,,,,,1
2009020622,2009,2010-01-02,SJS,EDM,sbr_close,True,1.3636363636363638,3.25,0.7044334975369458,5.5,,,,,,,,1
2009020623,2009,2010-01-03,MTL,BUF,sbr_close,True,1.9523809523809523,1.8695652173913042,0.4891657638136511,5.5,,,,,,,,1
2009020624,2009,2010-01-03,OTT,PHI,sbr_close,True,1.9523809523809523,1.8695652173913042,0.4891657638136511,5.5,,,,,,,,1
2009020625,2009,2010-01-03,FLA,PIT,sbr_close,True,2.2,1.7142857142857144,0.43795620437956206,5.5,,,,,,,,1
2009020626,2009,2010-01-03,CHI,ANA,sbr_close,True,1.3846153846153846,3.1,0.6912521440823327,5.5,,,,,,,,1
2009020627,2009,2010-01-04,NYR,BOS,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,5.5,,,,,,,,1
2009020628,2009,2010-01-04,SJS,LAK,sbr_close,True,1.4761904761904763,2.8,0.6547884187082406,5.5,,,,,,,,1
2009020629,2009,2010-01-05,TOR,FLA,sbr_close,True,1.7407407407407407,2.15,0.552594002855783,6.0,,,,,,,,1
2009020630,2009,2010-01-05,NJD,DAL,sbr_close,True,1.5714285714285714,2.55,0.6187175043327556,5.0,,,,,,,,1
2009020631,2009,2010-01-05,WSH,MTL,sbr_close,True,1.4761904761904763,2.8,0.6547884187082406,6.0,,,,,,,,1
2009020632,2009,2010-01-05,OTT,BOS,sbr_close,True,1.8333333333333335,2.0,0.5217391304347826,5.5,,,,,,,,1
2009020633,2009,2010-01-05,PIT,WPG,sbr_close,True,1.4761904761904763,2.8,0.6547884187082406,6.0,,,,,,,,1
2009020634,2009,2010-01-05,NSH,CGY,sbr_close,True,1.8695652173913042,1.9523809523809523,0.5108342361863489,5.5,,,,,,,,1
2009020635,2009,2010-01-05,CHI,MIN,sbr_close,True,1.3846153846153846,3.1,0.6912521440823327,5.5,,,,,,,,1
2009020636,2009,2010-01-05,EDM,UTA,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,5.0,,,,,,,,1
2009020637,2009,2010-01-05,VAN,CBJ,sbr_close,True,1.4545454545454546,2.9,0.6659707724425887,5.5,,,,,,,,1
2009020638,2009,2010-01-05,ANA,DET,sbr_close,True,2.0,1.8333333333333335,0.4782608695652174,5.5,,,,,,,,1
2009020639,2009,2010-01-06,BUF,TBL,sbr_close,True,1.5,2.7,0.6428571428571429,5.5,,,,,,,,1
2009020640,2009,2010-01-06,NYR,DAL,sbr_close,True,1.7142857142857144,2.2,0.5620437956204379,5.0,,,,,,,,1
2009020641,2009,2010-01-06,PHI,TOR,sbr_close,True,1.5555555555555556,2.6,0.6256684491978609,6.0,,,,,,,,1
2009020642,2009,2010-01-06,MIN,CGY,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,5.0,,,,,,,,1
2009020643,2009,2010-01-06,COL,NYI,sbr_close,True,1.625,2.4,0.5962732919254659,5.5,,,,,,,,1
2009020644,2009,2010-01-06,SJS,STL,sbr_close,True,1.4166666666666667,3.0,0.679245283018868,5.5,,,,,,,,1
2009020645,2009,2010-01-07,BOS,CHI,sbr_close,True,2.15,1.7407407407407407,0.447405997144217,5.0,,,,,,,,1
2009020646,2009,2010-01-07,WSH,OTT,sbr_close,True,1.4761904761904763,2.8,0.6547884187082406,6.0,,,,,,,,1
2009020647,2009,2010-01-07,WPG,NYR,sbr_close,True,1.6666666666666665,2.3,0.5798319327731092,6.0,,,,,,,,1
2009020648,2009,2010-01-07,MTL,FLA,sbr_close,True,1.6896551724137931,2.25,0.5711159737417943,5.5,,,,,,,,1
2009020649,2009,2010-01-07,PIT,PHI,sbr_close,True,1.526315789473684,2.7,0.638854296388543,6.0,,,,,,,,1
2009020650,2009,2010-01-07,NSH,CAR,sbr_close,True,1.5555555555555556,2.6,0.6256684491978609,5.5,,,,,,,,1
2009020651,2009,2010-01-07,EDM,CBJ,sbr_close,True,1.8695652173913042,1.9523809523809523,0.5108342361863489,5.5,,,,,,,,1
2009020652,2009,2010-01-07,VAN,UTA,sbr_close,True,1.5714285714285714,2.55,0.6187175043327556,5.0,,,,,,,,1
2009020653,2009,2010-01-07,ANA,STL,sbr_close,True,1.6451612903225805,2.35,0.5882115462252726,5.5,,,,,,,,1
2009020654,2009,2010-01-07,LAK,DET,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,5.5,,,,,,,,1
2009020656,2009,2010-01-08,CAR,COL,sbr_close,True,2.1,1.7692307692307692,0.4572564612326044,5.5,,,,,,,,1
2009020657,2009,2010-01-08,BUF,TOR,sbr_close,True,1.5714285714285714,2.55,0.6187175043327556,6.0,,,,,,,,1
2009020658,2009,2010-01-08,DAL,NYI,sbr_close,True,1.5555555555555556,2.6,0.6256684491978609,5.5,,,,,,,,1
2009020659,2009,2010-01-08,CGY,CBJ,sbr_close,True,1.5,2.7,0.6428571428571429,5.5,,,,,,,,1
2009020660,2009,2010-01-09,BOS,NYR,sbr_close,True,1.7407407407407407,2.15,0.552594002855783,5.0,,,,,,,,1
2009020661,2009,2010-01-09,BUF,COL,sbr_close,True,1.625,2.4,0.5962732919254659,5.5,,,,,,,,1
2009020662,2009,2010-01-09,TOR,PIT,sbr_close,True,2.45,1.606060606060606,0.3959656331714605,6.0,,,,,,,,1
2009020663,2009,2010-01-09,MTL,NJD,sbr_close,True,2.25,1.6896551724137931,0.42888402625820565,5.0,,,,,,,,1
2009020664,2009,2010-01-09,OTT,FLA,sbr_close,True,1.7142857142857144,2.2,0.5620437956204379,5.5,,,,,,,,1
2009020665,2009,2010-01-09,PHI,TBL,sbr_close,True,1.4761904761904763,2.8,0.6547884187082406,5.5,,,,,,,,1
2009020666,2009,2010-01-09,WPG,WSH,sbr_close,True,2.6,1.5555555555555556,0.37433155080213903,6.5,,,,,,,,1
2009020667,2009,2010-01-09,NSH,ANA,sbr_close,True,1.7142857142857144,2.2,0.5620437956204379,5.5,,,,,,,,1
2009020668,2009,2010-01-09,MIN,CHI,sbr_close,True,2.5,1.5882352941176472,0.38848920863309355,5.5,,,,,,,,1
2009020669,2009,2010-01-09,UTA,NYI,sbr_close,True,1.5,2.7,0.6428571428571429,5.0,,,,,,,,1
2009020670,2009,2010-01-09,VAN,CGY,sbr_close,True,1.5882352941176472,2.5,0.6115107913669063,5.0,,,,,,,,1
2009020671,2009,2010-01-09,LAK,STL,sbr_close,True,1.6451612903225805,2.35,0.5882115462252726,5.5,,,,,,,,1
2009020672,2009,2010-01-09,SJS,DET,sbr_close,True,1.606060606060606,2.45,0.6040343668285394,5.5,,,,,,,,1
2009020673,2009,2010-01-10,CAR,OTT,sbr_close,True,1.6666666666666665,2.3,0.5798319327731092,5.0,,,,,,,,1
2009020674,2009,2010-01-10,CBJ,DAL,sbr_close,True,1.8,2.05,0.5324675324675325,5.5,,,,,,,,1
2009020675,2009,2010-01-10,CHI,ANA,sbr_close,True,1.3846153846153846,3.1,0.6912521440823327,5.5,,,,,,,,1
2009020676,2009,2010-01-11,MIN,PIT,sbr_close,True,2.1,1.7692307692307692,0.4572564612326044,5.5,,,,,,,,1
2009020677,2009,2010-01-11,CGY,COL,sbr_close,True,1.606060606060606,2.45,0.6040343668285394,5.5,,,,,,,,1
2009020678,2009,2010-01-11,VAN,NSH,sbr_close,True,1.5714285714285714,2.55,0.6187175043327556,5.5,,,,,,,,1
2009020679,2009,2010-01-11,LAK,SJS,sbr_close,True,2.25,1.6896551724137931,0.42888402625820565,5.5,,,,,,,,1
2009020680,2009,2010-01-12,TOR,CAR,sbr_close,True,1.6896551724137931,2.25,0.5711159737417943,6.0,,,,,,,,1
2009020681,2009,2010-01-12,NYI,DET,sbr_close,True,2.3,1.6666666666666665,0.4201680672268907,5.5,,,,,,,,1
2009020682,2009,2010-01-12,NYR,NJD,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,5.0,,,,,,,,1
2009020683,2009,2010-01-12,PHI,DAL,sbr_close,True,1.5714285714285714,2.55,0.6187175043327556,5.5,,,,,,,,1
2009020684,2009,2010-01-12,WPG,OTT,sbr_close,True,1.7142857142857144,2.2,0.5620437956204379,6.0,,,,,,,,1
2009020685,2009,2010-01-12,TBL,WSH,sbr_close,True,2.55,1.5714285714285714,0.3812824956672444,6.0,,,,,,,,1
2009020686,2009,2010-01-12,STL,CBJ,sbr_close,True,1.6896551724137931,2.25,0.5711159737417943,5.5,,,,,,,,1
2009020687,2009,2010-01-12,EDM,NSH,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,5.5,,,,,,,,1
2009020688,2009,2010-01-12,UTA,SJS,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,5.0,,,,,,,,1
2009020689,2009,2010-01-13,MIN,VAN,sbr_close,True,2.0,1.8333333333333335,0.4782608695652174,5.5,,,,,,,,1
2009020690,2009,2010-01-13,FLA,WSH,sbr_close,True,2.3,1.6666666666666665,0.4201680672268907,6.0,,,,,,,,1
2009020691,2009,2010-01-13,CGY,PIT,sbr_close,True,1.8333333333333335,2.0,0.5217391304347826,5.5,,,,,,,,1
2009020692,2009,2010-01-13,ANA,BOS,sbr_close,True,1.7142857142857144,2.2,0.5620437956204379,5.0,,,,,,,,1
2009020693,2009,2010-01-14,TOR,PHI,sbr_close,True,2.05,1.8,0.4675324675324676,6.0,,,,,,,,1
2009020694,2009,2010-01-14,NYR,OTT,sbr_close,True,1.4761904761904763,2.8,0.6547884187082406,5.0,,,,,,,,1
2009020695,2009,2010-01-14,WPG,BUF,sbr_close,True,2.25,1.6896551724137931,0.42888402625820565,6.0,,,,,,,,1
2009020696,2009,2010-01-14,MTL,DAL,sbr_close,True,1.8,2.05,0.5324675324675325,5.5,,,,,,,,1
2009020697,2009,2010-01-14,TBL,FLA,sbr_close,True,1.7407407407407407,2.15,0.552594002855783,5.5,,,,,,,,1
2009020698,2009,2010-01-14,DET,CAR,sbr_close,True,1.4166666666666667,3.0,0.679245283018868,5.5,,,,,,,,1
2009020699,2009,2010-01-14,STL,MIN,sbr_close,True,1.6666666666666665,2.3,0.5798319327731092,5.5,,,,,,,,1
2009020700,2009,2010-01-14,CHI,CBJ,sbr_close,True,1.3333333333333333,3.4,0.7183098591549295,5.5,,,,,,,,1
2009020701,2009,2010-01-14,UTA,NJD,sbr_close,True,2.1,1.7692307692307692,0.4572564612326044,5.0,,,,,,,,1
2009020702,2009,2010-01-14,EDM,PIT,sbr_close,True,2.45,1.606060606060606,0.3959656331714605,5.5,,,,,,,,1
2009020703,2009,2010-01-14,LAK,ANA,sbr_close,True,1.6451612903225805,2.35,0.5882115462252726,5.5,,,,,,,,1
2009020704,2009,2010-01-14,SJS,BOS,sbr_close,True,1.4761904761904763,2.8,0.6547884187082406,5.0,,,,,,,,1
2009020705,2009,2010-01-15,WSH,TOR,sbr_close,True,1.3846153846153846,3.1,0.6912521440823327,6.5,,,,,,,,1
2009020706,2009,2010-01-15,CGY,NSH,sbr_close,True,1.6896551724137931,2.25,0.5711159737417943,5.5,,,,,,,,1
2009020707,2009,2010-01-16,CBJ,CHI,sbr_close,True,2.6,1.5555555555555556,0.37433155080213903,5.5,,,,,,,,1
2009020708,2009,2010-01-16,DAL,DET,sbr_close,True,1.9523809523809523,1.8695652173913042,0.4891657638136511,5.5,,,,,,,,1
2009020709,2009,2010-01-16,COL,NJD,sbr_close,True,2.15,1.7407407407407407,0.447405997144217,5.0,,,,,,,,1
2009020710,2009,2010-01-16,LAK,BOS,sbr_close,True,1.6451612903225805,2.35,0.5882115462252726,5.0,,,,,,,,1
2009020711,2009,2010-01-16,SJS,EDM,sbr_close,True,1.3448275862068966,3.3,0.7104677060133631,5.5,,,,,,,,1
2009020712,2009,2010-01-16,MTL,OTT,sbr_close,True,1.7142857142857144,2.2,0.5620437956204379,5.5,,,,,,,,1
2009020713,2009,2010-01-16,NYI,BUF,sbr_close,True,2.15,1.7407407407407407,0.447405997144217,5.5,,,,,,,,1
2009020714,2009,2010-01-16,FLA,TBL,sbr_close,True,1.7692307692307692,2.1,0.5427435387673957,5.5,,,,,,,,1
2009020715,2009,2010-01-16,CAR,WPG,sbr_close,True,1.7692307692307692,2.1,0.5427435387673957,6.0,,,,,,,,1
2009020716,2009,2010-01-16,STL,NYR,sbr_close,True,1.7407407407407407,2.15,0.552594002855783,5.0,,,,,,,,1
2009020717,2009,2010-01-16,UTA,MIN,sbr_close,True,1.7142857142857144,2.2,0.5620437956204379,5.0,,,,,,,,1
2009020718,2009,2010-01-16,VAN,PIT,sbr_close,True,1.6896551724137931,2.25,0.5711159737417943,5.5,,,,,,,,1
2009020719,2009,2010-01-17,WSH,PHI,sbr_close,True,1.5882352941176472,2.5,0.6115107913669063,6.0,,,,,,,,1
2009020720,2009,2010-01-17,DET,CHI,sbr_close,True,2.1,1.7692307692307692,0.4572564612326044,5.5,,,,,,,,1
2009020721,2009,2010-01-17,NYR,MTL,sbr_close,True,1.6666666666666665,2.3,0.5798319327731092,5.0,,,,,,,,1
2009020722,2009,2010-01-17,ANA,CGY,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,5.5,,,,,,,,1
2009020723,2009,2010-01-18,BOS,OTT,sbr_close,True,1.6666666666666665,2.3,0.5798319327731092,5.0,,,,,,,,1
2009020724,2009,2010-01-18,NYI,NJD,sbr_close,True,2.25,1.6896551724137931,0.42888402625820565,5.0,,,,,,,,1
2009020725,2009,2010-01-18,CAR,TBL,sbr_close,True,1.8,2.05,0.5324675324675325,5.5,,,,,,,,1
2009020726,2009,2010-01-18,CBJ,STL,sbr_close,True,1.8,2.05,0.5324675324675325,5.5,,,,,,,,1
2009020727,2009,2010-01-18,UTA,BUF,sbr_close,True,1.8695652173913042,1.9523809523809523,0.5108342361863489,5.0,,,,,,,,1
2009020728,2009,2010-01-18,FLA,WPG,sbr_close,True,1.7407407407407407,2.15,0.552594002855783,6.0,,,,,,,,1
2009020729,2009,2010-01-18,NSH,TOR,sbr_close,True,1.606060606060606,2.45,0.6040343668285394,6.0,,,,,,,,1
2009020730,2009,2010-01-18,DAL,MIN,sbr_close,True,1.8333333333333335,2.0,0.5217391304347826,5.5,,,,,,,,1
2009020731,2009,2010-01-18,COL,EDM,sbr_close,True,1.5882352941176472,2.5,0.6115107913669063,5.5,,,,,,,,1
2009020732,2009,2010-01-18,SJS,CGY,sbr_close,True,1.5,2.7,0.6428571428571429,5.0,,,,,,,,1
2009020733,2009,2010-01-19,NYR,TBL,sbr_close,True,1.526315789473684,2.7,0.638854296388543,5.5,,,,,,,,1
2009020734,2009,2010-01-19,PHI,CBJ,sbr_close,True,1.4545454545454546,2.9,0.6659707724425887,5.5,,,,,,,,1
2009020735,2009,2010-01-19,WSH,DET,sbr_close,True,1.5882352941176472,2.5,0.6115107913669063,6.0,,,,,,,,1
2009020736,2009,2010-01-19,WPG,TOR,sbr_close,True,1.8695652173913042,1.9523809523809523,0.5108342361863489,6.5,,,,,,,,1
2009020737,2009,2010-01-19,OTT,CHI,sbr_close,True,2.55,1.5714285714285714,0.3812824956672444,5.5,,,,,,,,1
2009020738,2009,2010-01-19,PIT,NYI,sbr_close,True,1.5,2.7,0.6428571428571429,5.5,,,,,,,,1
2009020739,2009,2010-01-19,ANA,BUF,sbr_close,True,1.8333333333333335,2.0,0.5217391304347826,5.5,,,,,,,,1
2009020740,2009,2010-01-19,LAK,SJS,sbr_close,True,2.0,1.8333333333333335,0.4782608695652174,5.5,,,,,,,,1
2009020741,2009,2010-01-20,NJD,FLA,sbr_close,True,1.5714285714285714,2.55,0.6187175043327556,5.0,,,,,,,,1
2009020742,2009,2010-01-20,MTL,STL,sbr_close,True,1.7692307692307692,2.1,0.5427435387673957,5.5,,,,,,,,1
2009020743,2009,2010-01-20,EDM,VAN,sbr_close,True,2.8,1.4761904761904763,0.3452115812917595,5.5,,,,,,,,1
2009020744,2009,2010-01-21,BOS,CBJ,sbr_close,True,1.5555555555555556,2.6,0.6256684491978609,5.5,,,,,,,,1
2009020745,2009,2010-01-21,OTT,STL,sbr_close,True,1.625,2.4,0.5962732919254659,5.5,,,,,,,,1
2009020746,2009,2010-01-21,NYI,FLA,sbr_close,True,1.6896551724137931,2.25,0.5711159737417943,5.5,,,,,,,,1
2009020747,2009,2010-01-21,PHI,NYR,sbr_close,True,1.6666666666666665,2.3,0.5798319327731092,5.5,,,,,,,,1
2009020748,2009,2010-01-21,WPG,CAR,sbr_close,True,1.6451612903225805,2.35,0.5882115462252726,6.0,,,,,,,,1
2009020749,2009,2010-01-21,TBL,TOR,sbr_close,True,1.8333333333333335,2.0,0.5217391304347826,6.0,,,,,,,,1
2009020750,2009,2010-01-21,PIT,WSH,sbr_close,True,1.9523809523809523,1.8695652173913042,0.4891657638136511,6.5,,,,,,,,1
2009020751,2009,2010-01-21,MIN,DET,sbr_close,True,2.0,1.8333333333333335,0.4782608695652174,5.5,,,,,,,,1
2009020752,2009,2010-01-21,UTA,NSH,sbr_close,True,1.8,2.05,0.5324675324675325,5.0,,,,,,,,1
2009020753,2009,2010-01-21,CGY,CHI,sbr_close,True,2.1,1.7692307692307692,0.4572564612326044,5.5,,,,,,,,1
2009020754,2009,2010-01-21,VAN,DAL,sbr_close,True,1.5555555555555556,2.6,0.6256684491978609,5.5,,,,,,,,1
2009020755,2009,2010-01-21,LAK,BUF,sbr_close,True,1.9090909090909092,1.9090909090909092,0.5,5.5,,,,,,,,1
2009020756,2009,2010-01-21,SJS,ANA,sbr_close,True,1.4545454545454546,2.9,0.6659707724425887,5.5,,,,,,,,1
2009020757,2009,2010-01-22,NJD,MTL,sbr_close,True,1.526315789473684,2.7,0.638854296388543,5.0,,,,,,,,1
2009020758,2009,2010-01-22,COL,NSH,sbr_close,True,1.8,2.05,0.5324675324675325,5.5,,,,,,,,1
