game_id,season,date,home_team,away_team,source,is_closing,spread_home,total_line,n_books,spread_home_dec,spread_away_dec,over_dec,under_dec,ml_source,home_dec,away_dec,p_home
310207009,2010,2011-02-07,GSW,PHX,,True,,,,,,,,sbr_close,1.4545454545454546,2.8,0.6581196581196581
310207022,2010,2011-02-07,POR,CHI,,True,,,,,,,,sbr_close,2.2,1.7142857142857144,0.43795620437956206
310207023,2010,2011-02-07,SAC,UTA,,True,,,,,,,,sbr_close,2.1,1.7692307692307692,0.4572564612326044
310207029,2010,2011-02-07,MEM,LAL,,True,,,,,,,,sbr_close,2.4,1.625,0.40372670807453415
310207030,2010,2011-02-07,CHA,BOS,,True,,,,,,,,sbr_close,2.65,1.526315789473684,0.36546943919344677
310208001,2010,2011-02-08,ATL,PHI,,True,,,,,,,,sbr_close,1.606060606060606,2.45,0.6040343668285394
310208008,2010,2011-02-08,DET,SAS,,True,,,,,,,,sbr_close,3.5,1.3333333333333333,0.27586206896551724
310208010,2010,2011-02-08,HOU,MIN,,True,,,,,,,,sbr_close,1.2,5.0,0.8064516129032258
310208014,2010,2011-02-08,MIA,IND,,True,,,,,,,,sbr_close,1.1428571428571428,6.0,0.84
310208015,2010,2011-02-08,MIL,TOR,,True,,,,,,,,sbr_close,1.3333333333333333,3.5,0.7241379310344829
310208019,2010,2011-02-08,ORL,LAC,,True,,,,,,,,sbr_close,1.1818181818181819,5.25,0.8162544169611309
310208025,2010,2011-02-08,OKC,MEM,,True,,,,,,,,sbr_close,1.2857142857142856,3.9,0.7520661157024794
310209005,2010,2011-02-09,CLE,DET,,True,,,,,,,,sbr_close,1.847457627118644,2.0700000000000003,0.5284039285250725
310209009,2010,2011-02-09,GSW,DEN,,True,,,,,,,,sbr_close,1.6896551724137931,2.25,0.5711159737417943
310209011,2010,2011-02-09,IND,CHA,,True,,,,,,,,sbr_close,1.5714285714285714,2.55,0.6187175043327556
310209017,2010,2011-02-09,BKN,NOP,,True,,,,,,,,sbr_close,2.3,1.6666666666666665,0.4201680672268907
310209018,2010,2011-02-09,NYK,LAC,,True,,,,,,,,sbr_close,1.2857142857142856,3.9,0.7520661157024794
310209020,2010,2011-02-09,PHI,ORL,,True,,,,,,,,sbr_close,1.925925925925926,1.9803921568627452,0.5069715560513106
310209023,2010,2011-02-09,SAC,DAL,,True,,,,,,,,sbr_close,2.9,1.434782608695652,0.33099297893681046
310209026,2010,2011-02-09,UTA,CHI,,True,,,,,,,,sbr_close,1.7692307692307692,2.1,0.5427435387673957
310209027,2010,2011-02-09,WAS,MIL,,True,,,,,,,,sbr_close,1.8849557522123894,2.02,0.5172913928296243
310209028,2010,2011-02-09,TOR,SAS,,True,,,,,,,,sbr_close,4.0,1.2777777777777777,0.24210526315789477
310210002,2010,2011-02-10,BOS,LAL,,True,,,,,,,,sbr_close,1.7407407407407407,2.15,0.552594002855783
310210007,2010,2011-02-10,DEN,DAL,,True,,,,,,,,sbr_close,1.6896551724137931,2.25,0.5711159737417943
310210021,2010,2011-02-10,PHX,GSW,,True,,,,,,,,sbr_close,1.3846153846153846,3.2,0.6979865771812079
310211005,2010,2011-02-11,CLE,LAC,,True,,,,,,,,sbr_close,2.65,1.5405405405405406,0.3676233473073202
310211008,2010,2011-02-11,DET,MIA,,True,,,,,,,,sbr_close,4.2,1.263157894736842,0.2312138728323699
310211011,2010,2011-02-11,IND,MIN,,True,,,,,,,,sbr_close,1.2,5.0,0.8064516129032258
310211018,2010,2011-02-11,NYK,LAL,,True,,,,,,,,sbr_close,2.35,1.6451612903225805,0.4117884537747275
310211019,2010,2011-02-11,ORL,NOP,,True,,,,,,,,sbr_close,1.2173913043478262,4.6,0.7907324364723467
310211020,2010,2011-02-11,PHI,SAS,,True,,,,,,,,sbr_close,2.25,1.6896551724137931,0.42888402625820565
310211026,2010,2011-02-11,UTA,PHX,,True,,,,,,,,sbr_close,1.4166666666666667,3.0,0.679245283018868
310211028,2010,2011-02-11,TOR,POR,,True,,,,,,,,sbr_close,2.55,1.5714285714285714,0.3812824956672444
310211029,2010,2011-02-11,MEM,MIL,,True,,,,,,,,sbr_close,1.5714285714285714,2.55,0.6187175043327556
310211030,2010,2011-02-11,CHA,BKN,,True,,,,,,,,sbr_close,1.3508771929824561,3.4,0.7156573116691285
310212001,2010,2011-02-12,ATL,CHA,,True,,,,,,,,sbr_close,1.2857142857142856,3.85,0.749652294853964
310212003,2010,2011-02-12,NOP,CHI,,True,,,,,,,,sbr_close,2.3,1.6666666666666665,0.4201680672268907
310212010,2010,2011-02-12,HOU,DAL,,True,,,,,,,,sbr_close,2.05,1.8,0.4675324675324676
310212015,2010,2011-02-12,MIL,IND,,True,,,,,,,,sbr_close,1.7142857142857144,2.2,0.5620437956204379
310212016,2010,2011-02-12,MIN,PHI,,True,,,,,,,,sbr_close,2.6,1.526315789473684,0.36989795918367335
310212017,2010,2011-02-12,BKN,NYK,,True,,,,,,,,sbr_close,2.3,1.6666666666666665,0.4201680672268907
310212023,2010,2011-02-12,SAC,OKC,,True,,,,,,,,sbr_close,2.7,1.5,0.35714285714285715
310212027,2010,2011-02-12,WAS,SAS,,True,,,,,,,,sbr_close,3.45,1.3333333333333333,0.2787456445993032
310213002,2010,2011-02-13,BOS,MIA,,True,,,,,,,,sbr_close,2.35,1.625,0.4088050314465409
310213005,2010,2011-02-13,CLE,WAS,,True,,,,,,,,sbr_close,1.7407407407407407,2.15,0.552594002855783
310213008,2010,2011-02-13,DET,POR,,True,,,,,,,,sbr_close,2.25,1.6896551724137931,0.42888402625820565
310213009,2010,2011-02-13,GSW,OKC,,True,,,,,,,,sbr_close,1.8333333333333335,2.0,0.5217391304347826
310213019,2010,2011-02-13,ORL,LAL,,True,,,,,,,,sbr_close,2.0,1.8333333333333335,0.4782608695652174
310213021,2010,2011-02-13,PHX,SAC,,True,,,,,,,,sbr_close,1.1666666666666667,5.5,0.8250000000000001
310213028,2010,2011-02-13,TOR,LAC,,True,,,,,,,,sbr_close,2.15,1.7407407407407407,0.447405997144217
310213029,2010,2011-02-13,MEM,DEN,,True,,,,,,,,sbr_close,1.7142857142857144,2.2,0.5620437956204379
310214008,2010,2011-02-14,DET,ATL,,True,,,,,,,,sbr_close,2.6,1.5555555555555556,0.37433155080213903
310214010,2010,2011-02-14,HOU,DEN,,True,,,,,,,,sbr_close,1.7142857142857144,2.2,0.5620437956204379
310214015,2010,2011-02-14,MIL,LAC,,True,,,,,,,,sbr_close,1.4,3.1,0.6888888888888889
310214016,2010,2011-02-14,MIN,POR,,True,,,,,,,,sbr_close,2.3,1.6666666666666665,0.4201680672268907
310214017,2010,2011-02-14,BKN,SAS,,True,,,,,,,,sbr_close,4.5,1.2222222222222223,0.21359223300970875
310214030,2010,2011-02-14,CHA,LAL,,True,,,,,,,,sbr_close,2.8,1.4545454545454546,0.3418803418803419
310215004,2010,2011-02-15,CHI,CHA,,True,,,,,,,,sbr_close,1.1818181818181819,5.25,0.8162544169611309
310215009,2010,2011-02-15,GSW,NOP,,True,,,,,,,,sbr_close,1.7407407407407407,2.15,0.552594002855783
310215011,2010,2011-02-15,IND,MIA,,True,,,,,,,,sbr_close,3.0,1.4166666666666667,0.3207547169811321
310215021,2010,2011-02-15,PHX,UTA,,True,,,,,,,,sbr_close,1.526315789473684,2.65,0.6345305608065532
310215025,2010,2011-02-15,OKC,SAC,,True,,,,,,,,sbr_close,1.2,5.0,0.8064516129032258
310215029,2010,2011-02-15,MEM,PHI,,True,,,,,,,,sbr_close,1.6451612903225805,2.35,0.5882115462252726
310216002,2010,2011-02-16,BOS,BKN,,True,,,,,,,,sbr_close,1.1333333333333333,6.5,0.8515283842794761
310216005,2010,2011-02-16,CLE,LAL,,True,,,,,,,,sbr_close,7.0,1.125,0.13846153846153847
310216006,2010,2011-02-16,DAL,SAC,,True,,,,,,,,sbr_close,1.125,7.0,0.8615384615384616
310216008,2010,2011-02-16,DET,IND,,True,,,,,,,,sbr_close,2.05,1.8,0.4675324675324676
310216010,2010,2011-02-16,HOU,PHI,,True,,,,,,,,sbr_close,1.5,2.7,0.6428571428571429
310216015,2010,2011-02-16,MIL,DEN,,True,,,,,,,,sbr_close,1.8,2.05,0.5324675324675325
310216016,2010,2011-02-16,MIN,LAC,,True,,,,,,,,sbr_close,1.8,2.05,0.5324675324675325
310216018,2010,2011-02-16,NYK,ATL,,True,,,,,,,,sbr_close,1.7407407407407407,2.15,0.552594002855783
310216019,2010,2011-02-16,ORL,WAS,,True,,,,,,,,sbr_close,1.1,8.0,0.879120879120879
310216022,2010,2011-02-16,POR,NOP,,True,,,,,,,,sbr_close,1.434782608695652,2.9,0.6690070210631895
310216026,2010,2011-02-16,UTA,GSW,,True,,,,,,,,sbr_close,1.4444444444444444,2.85,0.6636481241914618
310216028,2010,2011-02-16,TOR,MIA,,True,,,,,,,,sbr_close,5.0,1.2,0.1935483870967742
310217004,2010,2011-02-17,CHI,SAS,,True,,,,,,,,sbr_close,1.7692307692307692,2.1,0.5427435387673957
310217021,2010,2011-02-17,PHX,DAL,,True,,,,,,,,sbr_close,2.25,1.6896551724137931,0.42888402625820565
310222007,2010,2011-02-22,DEN,MEM,,True,,,,,,,,sbr_close,1.8771929824561404,2.0300000000000002,0.5195545777019441
310222008,2010,2011-02-22,DET,HOU,,True,,,,,,,,sbr_close,2.1,1.7692307692307692,0.4572564612326044
310222009,2010,2011-02-22,GSW,BOS,,True,,,,,,,,sbr_close,2.7,1.5,0.35714285714285715
310222013,2010,2011-02-22,LAL,ATL,,True,,,,,,,,sbr_close,1.2857142857142856,3.9,0.7520661157024794
310222014,2010,2011-02-22,MIA,SAC,,True,,,,,,,,sbr_close,1.0588235294117647,12.25,0.9204419889502762
310222015,2010,2011-02-22,MIL,MIN,,True,,,,,,,,sbr_close,1.2777777777777777,4.0,0.7578947368421054
310222025,2010,2011-02-22,OKC,LAC,,True,,,,,,,,sbr_close,1.2222222222222223,4.5,0.7864077669902914
310222027,2010,2011-02-22,WAS,IND,,True,,,,,,,,sbr_close,2.2,1.7142857142857144,0.43795620437956206
310222030,2010,2011-02-22,CHA,TOR,,True,,,,,,,,sbr_close,1.3333333333333333,3.5,0.7241379310344829
310223003,2010,2011-02-23,NOP,LAC,,True,,,,,,,,sbr_close,1.2857142857142856,3.9,0.7520661157024794
310223005,2010,2011-02-23,CLE,HOU,,True,,,,,,,,sbr_close,3.05,1.4081632653061225,0.315861753261616
310223006,2010,2011-02-23,DAL,UTA,,True,,,,,,,,sbr_close,1.1388888888888888,6.1,0.8426707597851112
310223011,2010,2011-02-23,IND,DET,,True,,,,,,,,sbr_close,1.2702702702702702,4.1,0.7634625062908907
310223016,2010,2011-02-23,MIN,MEM,,True,,,,,,,,sbr_close,2.35,1.6451612903225805,0.4117884537747275
310223018,2010,2011-02-23,NYK,MIL,,True,,,,,,,,sbr_close,1.3508771929824561,3.43,0.7174415617775495
310223019,2010,2011-02-23,ORL,SAC,,True,,,,,,,,sbr_close,1.05,13.5,0.9278350515463917
310223020,2010,2011-02-23,PHI,WAS,,True,,,,,,,,sbr_close,1.1666666666666667,5.5,0.8250000000000001
310223021,2010,2011-02-23,PHX,ATL,,True,,,,,,,,sbr_close,1.5882352941176472,2.5,0.6115107913669063
310223022,2010,2011-02-23,POR,LAL,,True,,,,,,,,sbr_close,2.25,1.6896551724137931,0.42888402625820565
310223024,2010,2011-02-23,SAS,OKC,,True,,,,,,,,sbr_close,1.3225806451612903,3.55,0.7285666997682886
310223028,2010,2011-02-23,TOR,CHI,,True,,,,,,,,sbr_close,4.5,1.2272727272727273,0.21428571428571427
310224004,2010,2011-02-24,CHI,MIA,,True,,,,,,,,sbr_close,2.3,1.6666666666666665,0.4201680672268907
310224007,2010,2011-02-24,DEN,BOS,,True,,,,,,,,sbr_close,2.75,1.4761904761904763,0.34929577464788736
310225005,2010,2011-02-25,CLE,NYK,,True,,,,,,,,sbr_close,4.65,1.2105263157894737,0.20655590480466995
310225009,2010,2011-02-25,GSW,ATL,,True,,,,,,,,sbr_close,1.7142857142857144,2.2,0.5620437956204379
310225011,2010,2011-02-25,IND,UTA,,True,,,,,,,,sbr_close,1.3703703703703702,3.2,0.700162074554295
310225013,2010,2011-02-25,LAL,LAC,,True,,,,,,,,sbr_close,1.1176470588235294,7.0,0.8623188405797101
310225014,2010,2011-02-25,MIA,WAS,,True,,,,,,,,sbr_close,1.0285714285714285,18.0,0.9459459459459459
310225016,2010,2011-02-25,MIN,NOP,,True,,,,,,,,sbr_close,2.8,1.4545454545454546,0.3418803418803419
310225019,2010,2011-02-25,ORL,OKC,,True,,,,,,,,sbr_close,1.392156862745098,3.05,0.6866033988082101
310225020,2010,2011-02-25,PHI,DET,,True,,,,,,,,sbr_close,1.1176470588235294,7.0,0.8623188405797101
310225022,2010,2011-02-25,POR,DEN,,True,,,,,,,,sbr_close,1.3225806451612903,3.5,0.725752508361204
310225024,2010,2011-02-25,SAS,BKN,,True,,,,,,,,sbr_close,1.1025641025641026,7.75,0.8754525706010138
310225028,2010,2011-02-25,TOR,PHX,,True,,,,,,,,sbr_close,2.45,1.5882352941176472,0.3932993445010925
310225030,2010,2011-02-25,CHA,SAC,,True,,,,,,,,sbr_close,1.3846153846153846,3.1,0.6912521440823327
310226008,2010,2011-02-26,DET,UTA,,True,,,,,,,,sbr_close,2.75,1.4761904761904763,0.34929577464788736
310226010,2010,2011-02-26,HOU,BKN,,True,,,,,,,,sbr_close,1.25,4.2,0.7706422018348623
310226012,2010,2011-02-26,LAC,BOS,,True,,,,,,,,sbr_close,3.8,1.2941176470588236,0.2540415704387991
310226015,2010,2011-02-26,MIL,CHI,,True,,,,,,,,sbr_close,2.55,1.5714285714285714,0.3812824956672444
310226027,2010,2011-02-26,WAS,DAL,,True,,,,,,,,sbr_close,5.65,1.1587301587301586,0.17018300501223915
310226029,2010,2011-02-26,MEM,SAC,,True,,,,,,,,sbr_close,1.1333333333333333,6.5,0.8515283842794761
310227003,2010,2011-02-27,NOP,HOU,,True,,,,,,,,sbr_close,1.3703703703703702,3.2,0.700162074554295
310227005,2010,2011-02-27,CLE,PHI,,True,,,,,,,,sbr_close,3.9,1.2702702702702702,0.2456874019864088
310227011,2010,2011-02-27,IND,PHX,,True,,,,,,,,sbr_close,1.7407407407407407,2.15,0.552594002855783
310227014,2010,2011-02-27,MIA,NYK,,True,,,,,,,,sbr_close,1.1818181818181819,5.25,0.8162544169611309
310227016,2010,2011-02-27,MIN,GSW,,True,,,,,,,,sbr_close,2.4,1.606060606060606,0.4009077155824508
310227019,2010,2011-02-27,ORL,CHA,,True,,,,,,,,sbr_close,1.1176470588235294,7.0,0.8623188405797101
310227022,2010,2011-02-27,POR,ATL,,True,,,,,,,,sbr_close,1.4761904761904763,2.75,0.6507042253521127
310227024,2010,2011-02-27,SAS,MEM,,True,,,,,,,,sbr_close,1.1869158878504673,5.1,0.8112085625092909
310227025,2010,2011-02-27,OKC,LAL,,True,,,,,,,,sbr_close,2.1,1.7692307692307692,0.4572564612326044
310227028,2010,2011-02-27,TOR,DAL,,True,,,,,,,,sbr_close,4.75,1.2,0.20168067226890757
310228007,2010,2011-02-28,DEN,ATL,,True,,,,,,,,sbr_close,1.3846153846153846,3.2,0.6979865771812079
310228017,2010,2011-02-28,BKN,PHX,,True,,,,,,,,sbr_close,2.3,1.6666666666666665,0.4201680672268907
310228023,2010,2011-02-28,SAC,LAC,,True,,,,,,,,sbr_close,1.9090909090909092,2.0,0.5116279069767442
310228026,2010,2011-02-28,UTA,BOS,,True,,,,,,,,sbr_close,2.7,1.5,0.35714285714285715
310228027,2010,2011-02-28,WAS,CHI,,True,,,,,,,,sbr_close,4.2,1.25,0.22935779816513757
310301011,2010,2011-03-01,IND,GSW,,True,,,,,,,,sbr_close,1.4166666666666667,3.0,0.679245283018868
310301015,2010,2011-03-01,MIL,DET,,True,,,,,,,,sbr_close,1.4166666666666667,3.0,0.679245283018868
310301016,2010,2011-03-01,MIN,LAL,,True,,,,,,,,sbr_close,5.25,1.1818181818181819,0.18374558303886926
310301019,2010,2011-03-01,ORL,NYK,,True,,,,,,,,sbr_close,1.3125,3.6,0.7328244274809161
310301020,2010,2011-03-01,PHI,DAL,,True,,,,,,,,sbr_close,2.1,1.7692307692307692,0.4572564612326044
310301022,2010,2011-03-01,POR,HOU,,True,,,,,,,,sbr_close,1.4761904761904763,2.75,0.6507042253521127
310301028,2010,2011-03-01,TOR,NOP,,True,,,,,,,,sbr_close,2.9,1.434782608695652,0.33099297893681046
310301029,2010,2011-03-01,MEM,SAS,,True,,,,,,,,sbr_close,1.8,2.05,0.5324675324675325
310302001,2010,2011-03-02,ATL,CHI,,True,,,,,,,,sbr_close,2.6,1.526315789473684,0.36989795918367335
310302002,2010,2011-03-02,BOS,PHX,,True,,,,,,,,sbr_close,1.3125,3.6,0.7328244274809161
310302005,2010,2011-03-02,CLE,SAS,,True,,,,,,,,sbr_close,5.0,1.1904761904761905,0.19230769230769232
310302007,2010,2011-03-02,DEN,CHA,,True,,,,,,,,sbr_close,1.3333333333333333,3.5,0.7241379310344829
310302008,2010,2011-03-02,DET,MIN,,True,,,,,,,,sbr_close,1.5,2.7,0.6428571428571429
310302012,2010,2011-03-02,LAC,HOU,,True,,,,,,,,sbr_close,1.7142857142857144,2.2,0.5620437956204379
310302018,2010,2011-03-02,NYK,NOP,,True,,,,,,,,sbr_close,1.7142857142857144,2.2,0.5620437956204379
310302023,2010,2011-03-02,SAC,POR,,True,,,,,,,,sbr_close,2.45,1.606060606060606,0.3959656331714605
310302025,2010,2011-03-02,OKC,IND,,True,,,,,,,,sbr_close,1.25,4.2,0.7706422018348623
310302027,2010,2011-03-02,WAS,GSW,,True,,,,,,,,sbr_close,1.9090909090909092,1.9090909090909092,0.5
310303014,2010,2011-03-03,MIA,ORL,,True,,,,,,,,sbr_close,1.4166666666666667,3.0,0.679245283018868
310303026,2010,2011-03-03,UTA,DEN,,True,,,,,,,,sbr_close,1.6666666666666665,2.3,0.5798319327731092
310304001,2010,2011-03-04,ATL,OKC,,True,,,,,,,,sbr_close,1.6896551724137931,2.25,0.5711159737417943
310304002,2010,2011-03-04,BOS,GSW,,True,,,,,,,,sbr_close,1.1666666666666667,5.5,0.8250000000000001
310304006,2010,2011-03-04,DAL,IND,,True,,,,,,,,sbr_close,1.2127659574468086,4.6,0.7913616398243044
310304013,2010,2011-03-04,LAL,CHA,,True,,,,,,,,sbr_close,1.0677966101694916,9.75,0.9012925969447708
310304015,2010,2011-03-04,MIL,PHX,,True,,,,,,,,sbr_close,2.2,1.7142857142857144,0.43795620437956206
310304017,2010,2011-03-04,BKN,TOR,,True,,,,,,,,sbr_close,1.6896551724137931,2.25,0.5711159737417943
310304018,2010,2011-03-04,NYK,CLE,,True,,,,,,,,sbr_close,1.0689655172413792,9.5,0.8988580750407832
310304019,2010,2011-03-04,ORL,CHI,,True,,,,,,,,sbr_close,1.7407407407407407,2.15,0.552594002855783
310304020,2010,2011-03-04,PHI,MIN,,True,,,,,,,,sbr_close,1.1904761904761905,5.0,0.8076923076923076
310304024,2010,2011-03-04,SAS,MIA,,True,,,,,,,,sbr_close,1.8,2.05,0.5324675324675325
310304029,2010,2011-03-04,MEM,NOP,,True,,,,,,,,sbr_close,1.4166666666666667,2.95,0.6755725190839694
310305010,2010,2011-03-05,HOU,IND,,True,,,,,,,,sbr_close,1.3333333333333333,3.5,0.7241379310344829
310305012,2010,2011-03-05,LAC,DEN,,True,,,,,,,,sbr_close,1.7692307692307692,2.1,0.5427435387673957
310305017,2010,2011-03-05,BKN,TOR,,True,,,,,,,,sbr_close,1.7692307692307692,2.1,0.5427435387673957
310305022,2010,2011-03-05,POR,CHA,,True,,,,,,,,sbr_close,1.1428571428571428,6.0,0.84
310305026,2010,2011-03-05,UTA,SAC,,True,,,,,,,,sbr_close,1.2777777777777777,4.0,0.7578947368421054
310305027,2010,2011-03-05,WAS,MIN,,True,,,,,,,,sbr_close,1.5882352941176472,2.5,0.6115107913669063
310306001,2010,2011-03-06,ATL,NYK,,True,,,,,,,,sbr_close,1.625,2.4,0.5962732919254659
310306005,2010,2011-03-06,CLE,NOP,,True,,,,,,,,sbr_close,2.65,1.5405405405405406,0.3676233473073202
310306006,2010,2011-03-06,DAL,MEM,,True,,,,,,,,sbr_close,1.3571428571428572,3.4,0.7147147147147147
310306008,2010,2011-03-06,DET,WAS,,True,,,,,,,,sbr_close,1.3846153846153846,3.2,0.6979865771812079
310306014,2010,2011-03-06,MIA,CHI,,True,,,,,,,,sbr_close,1.4,3.1,0.6888888888888889
310306015,2010,2011-03-06,MIL,BOS,,True,,,,,,,,sbr_close,3.9,1.2857142857142856,0.24793388429752067
310306020,2010,2011-03-06,PHI,GSW,,True,,,,,,,,sbr_close,1.2777777777777777,4.0,0.7578947368421054
310306024,2010,2011-03-06,SAS,LAL,,True,,,,,,,,sbr_close,1.6666666666666665,2.3,0.5798319327731092
310306025,2010,2011-03-06,OKC,PHX,,True,,,,,,,,sbr_close,1.4081632653061225,3.05,0.6841382467383841
310307004,2010,2011-03-07,CHI,NOP,,True,,,,,,,,sbr_close,1.1428571428571428,6.0,0.84
310307016,2010,2011-03-07,MIN,DAL,,True,,,,,,,,sbr_close,3.4,1.3571428571428572,0.2852852852852853
310307018,2010,2011-03-07,NYK,UTA,,True,,,,,,,,sbr_close,1.3846153846153846,3.2,0.6979865771812079
310307019,2010,2011-03-07,ORL,POR,,True,,,,,,,,sbr_close,1.7692307692307692,2.1,0.5427435387673957
310307023,2010,2011-03-07,SAC,HOU,,True,,,,,,,,sbr_close,2.65,1.5405405405405406,0.3676233473073202
310307029,2010,2011-03-07,MEM,OKC,,True,,,,,,,,sbr_close,1.6896551724137931,2.25,0.5711159737417943
310307030,2010,2011-03-07,CHA,LAC,,True,,,,,,,,sbr_close,2.0,1.8333333333333335,0.4782608695652174
310308001,2010,2011-03-08,ATL,LAL,,True,,,,,,,,sbr_close,2.75,1.4761904761904763,0.34929577464788736
310308005,2010,2011-03-08,CLE,GSW,,True,,,,,,,,sbr_close,2.7,1.5,0.35714285714285715
310308011,2010,2011-03-08,IND,PHI,,True,,,,,,,,sbr_close,1.8,2.05,0.5324675324675325
310308014,2010,2011-03-08,MIA,POR,,True,,,,,,,,sbr_close,1.2127659574468086,4.7,0.7948902482907519
310308021,2010,2011-03-08,PHX,HOU,,True,,,,,,,,sbr_close,1.5555555555555556,2.55,0.6211096075778079
310308027,2010,2011-03-08,WAS,MIL,,True,,,,,,,,sbr_close,2.05,1.8,0.4675324675324676
310309002,2010,2011-03-09,BOS,LAC,,True,,,,,,,,sbr_close,1.1724137931034484,5.3,0.8188598827916889
310309003,2010,2011-03-09,NOP,DAL,,True,,,,,,,,sbr_close,3.0,1.4,0.3181818181818181
310309015,2010,2011-03-09,MIL,CLE,,True,,,,,,,,sbr_close,1.170940170940171,5.35,0.8204338423225637
310309016,2010,2011-03-09,MIN,IND,,True,,,,,,,,sbr_close,1.8333333333333335,2.0,0.5217391304347826
310309017,2010,2011-03-09,BKN,GSW,,True,,,,,,,,sbr_close,2.05,1.8,0.4675324675324676
310309020,2010,2011-03-09,PHI,OKC,,True,,,,,,,,sbr_close,1.8695652173913042,1.9523809523809523,0.5108342361863489
310309023,2010,2011-03-09,SAC,ORL,,True,,,,,,,,sbr_close,5.75,1.1481481481481481,0.16644295302013423
310309024,2010,2011-03-09,SAS,DET,,True,,,,,,,,sbr_close,1.1,8.0,0.879120879120879
310309028,2010,2011-03-09,TOR,UTA,,True,,,,,,,,sbr_close,1.7692307692307692,2.1,0.5427435387673957
310309029,2010,2011-03-09,MEM,NYK,,True,,,,,,,,sbr_close,1.625,2.35,0.5911949685534592
310309030,2010,2011-03-09,CHA,CHI,,True,,,,,,,,sbr_close,4.35,1.2298850574712643,0.22041404882068183
310310006,2010,2011-03-10,DAL,NYK,,True,,,,,,,,sbr_close,1.5,2.7,0.6428571428571429
310310014,2010,2011-03-10,MIA,LAL,,True,,,,,,,,sbr_close,2.1,1.7692307692307692,0.4572564612326044
310310021,2010,2011-03-10,PHX,DEN,,True,,,,,,,,sbr_close,1.5882352941176472,2.5,0.6115107913669063
310311004,2010,2011-03-11,CHI,ATL,,True,,,,,,,,sbr_close,1.2941176470588236,3.8,0.745958429561201
310311009,2010,2011-03-11,GSW,ORL,,True,,,,,,,,sbr_close,2.8,1.4545454545454546,0.3418803418803419
310311016,2010,2011-03-11,MIN,UTA,,True,,,,,,,,sbr_close,1.7692307692307692,2.1,0.5427435387673957
310311017,2010,2011-03-11,BKN,LAC,,True,,,,,,,,sbr_close,2.2,1.7142857142857144,0.43795620437956206
310311020,2010,2011-03-11,PHI,BOS,,True,,,,,,,,sbr_close,2.0,1.8333333333333335,0.4782608695652174
310311024,2010,2011-03-11,SAS,SAC,,True,,,,,,,,sbr_close,1.1111111111111112,7.5,0.8709677419354839
310311025,2010,2011-03-11,OKC,DET,,True,,,,,,,,sbr_close,1.2,5.0,0.8064516129032258
310311028,2010,2011-03-11,TOR,IND,,True,,,,,,,,sbr_close,2.0,1.8333333333333335,0.4782608695652174
310311030,2010,2011-03-11,CHA,POR,,True,,,,,,,,sbr_close,2.7,1.5,0.35714285714285715
310312001,2010,2011-03-12,ATL,POR,,True,,,,,,,,sbr_close,2.0,1.8333333333333335,0.4782608695652174
310312003,2010,2011-03-12,NOP,SAC,,True,,,,,,,,sbr_close,1.1818181818181819,5.25,0.8162544169611309
310312004,2010,2011-03-12,CHI,UTA,,True,,,,,,,,sbr_close,1.1428571428571428,6.0,0.84
310312006,2010,2011-03-12,DAL,LAL,,True,,,,,,,,sbr_close,2.0,1.8333333333333335,0.4782608695652174
310312007,2010,2011-03-12,DEN,DET,,True,,,,,,,,sbr_close,1.1818181818181819,5.25,0.8162544169611309
310312010,2010,2011-03-12,HOU,SAS,,True,,,,,,,,sbr_close,1.8695652173913042,1.9523809523809523,0.5108342361863489
310312014,2010,2011-03-12,MIA,MEM,,True,,,,,,,,sbr_close,1.273972602739726,4.05,0.7607101505210343
310312015,2010,2011-03-12,MIL,PHI,,True,,,,,,,,sbr_close,1.7142857142857144,2.2,0.5620437956204379
310312027,2010,2011-03-12,WAS,LAC,,True,,,,,,,,sbr_close,2.2,1.7142857142857144,0.43795620437956206
310313002,2010,2011-03-13,BOS,MIL,,True,,,,,,,,sbr_close,1.2222222222222223,4.5,0.7864077669902914
310313005,2010,2011-03-13,CLE,OKC,,True,,,,,,,,sbr_close,5.5,1.1666666666666667,0.17500000000000002
310313009,2010,2011-03-13,GSW,MIN,,True,,,,,,,,sbr_close,1.3333333333333333,3.5,0.7241379310344829
310313018,2010,2011-03-13,NYK,IND,,True,,,,,,,,sbr_close,1.1818181818181819,5.25,0.8162544169611309
310313021,2010,2011-03-13,PHX,ORL,,True,,,,,,,,sbr_close,3.2,1.3846153846153846,0.3020134228187919
310313028,2010,2011-03-13,TOR,CHA,,True,,,,,,,,sbr_close,1.7407407407407407,2.15,0.552594002855783
310314003,2010,2011-03-14,NOP,DEN,,True,,,,,,,,sbr_close,1.7142857142857144,2.2,0.5620437956204379
310314010,2010,2011-03-14,HOU,PHX,,True,,,,,,,,sbr_close,1.2173913043478262,4.6,0.7907324364723467
310314013,2010,2011-03-14,LAL,ORL,,True,,,,,,,,sbr_close,1.434782608695652,2.9,0.6690070210631895
310314014,2010,2011-03-14,MIA,SAS,,True,,,,,,,,sbr_close,1.4545454545454546,2.8,0.6581196581196581
310314017,2010,2011-03-14,BKN,BOS,,True,,,,,,,,sbr_close,3.0,1.4166666666666667,0.3207547169811321
310314023,2010,2011-03-14,SAC,GSW,,True,,,,,,,,sbr_close,1.8620689655172413,2.05,0.5240193918025562
