game_id,season,week,date,tip_et,home_team,away_team,neutral_site,conference_game,total_line,spread_home,provider,over_price,under_price,spread_home_price,spread_away_price,total_book,spread_book,h_games,a_games,exp_total,exp_margin,total_pred,total_raw,total_edge,total_disagree,total_sigma,total_model,total_p_over,margin_pred,margin_raw,margin_edge,margin_disagree,margin_sigma,margin_model,margin_p_over,total_pick,total_p_win,total_price,total_payout,total_ev,total_stake,spread_side,spread_number,spread_pick,spread_p_win,spread_price,spread_payout,spread_ev,spread_stake,thin_data,total_strength,spread_strength,prediction_date,p_home_win,p_away_win,kalshi_home_ask,kalshi_away_ask,kalshi_home_ev,kalshi_away_ev,kalshi_spread_c,kalshi_side,kalshi_ticker,kalshi_tradeable,ml_pick,ml_ask,ml_p_home,ml_ev,ml_roi,ml_stake,ml_model_cents,kt_pick,kt_ticker,ks_pick,ks_ticker,kt_strike,kt_ask,kt_prob,kt_ev,kt_book_gap,ks_strike,ks_ask,ks_prob,ks_ev,ks_book_gap,kalshi_incoherent,kt_rungs,ks_rungs,ml_ref_ask,ml_ref_prob,ml_ref_ev,ml_ref_side,ks_ref_side,kt_ref_tradeable,ks_ref_tradeable,kt_ref_strike,kt_ref_ask,kt_ref_prob,kt_ref_ev,kt_ref_spread_c,ks_ref_strike,ks_ref_ask,ks_ref_prob,ks_ref_ev,ks_ref_spread_c,kickoff_utc,start_time_tbd,kt_pays,kt_fair,kt_edge_pct,ks_pays,ks_fair,ks_edge_pct,ml_pays,ml_fair,ml_edge_pct,model_trained_at,first_seen_spread,first_seen_total,first_seen_at
401858442,2026,2,2026-09-12,"Sat Sep 12, 12:00 PM",Temple,Penn State,False,False,50.0,24.0,Bovada,,,,,,,1,1,53.03608090501557,-18.121492023388814,48.9,45.7,-1.1,-4.3,16.13,total_market,0.4735,-23.7,-21.4,0.3,2.6,15.42,margin_market,0.5066,Under,0.5265,,0.9090909090909092,0.005,0.0,Temple,24.0,Temple +24.0,0.5066,,0.9090909090909092,-0.033,0.0,True,pass,pass,2026-09-09,0.0622,0.9378,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T12:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,24.0,50.0,2026-09-09
401862702,2026,2,2026-09-12,"Sat Sep 12, 12:00 PM",Army,South Florida,False,True,47.0,-3.5,Bovada,,,,,,,1,1,47.1510866695125,5.837687613223304,47.5,49.2,0.5,2.2,16.13,total_market,0.5135,3.8,6.0,0.3,2.5,15.42,margin_market,0.5065,Over,0.5135,,0.9090909090909092,-0.02,0.0,Army,-3.5,Army -3.5,0.5065,,0.9090909090909092,-0.033,0.0,True,pass,pass,2026-09-09,0.5973,0.4027,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T12:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-3.5,47.0,2026-09-09
401864571,2026,2,2026-09-12,"Sat Sep 12, 12:00 PM",East Carolina,App State,False,False,56.5,-7.0,Bovada,,,,,,,1,1,53.92632917633448,6.159539261012454,55.2,51.4,-1.3,-5.1,16.13,total_market,0.4683,7.0,6.9,-0.0,-0.1,15.42,margin_market,0.4997,Under,0.5317000000000001,,0.9090909090909092,0.015,0.0,App State,7.0,App State +7.0,0.5003,,0.9090909090909092,-0.045,0.0,True,thin,pass,2026-09-09,0.6751,0.3249,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T12:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-7.0,56.5,2026-09-09
401856673,2026,2,2026-09-12,"Sat Sep 12, 12:45 PM",Georgia,Western Kentucky,False,False,55.5,-41.0,Bovada,,,,,,,1,1,55.38862929892497,32.819453495780365,56.0,57.5,0.5,2.0,16.13,total_market,0.5125,41.2,42.7,0.2,1.7,15.42,margin_market,0.5045,Over,0.5125,,0.9090909090909092,-0.022,0.0,Georgia,-41.0,Georgia -41.0,0.5045,,0.9090909090909092,-0.037,0.0,True,pass,pass,2026-09-09,0.9962,0.0038,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T12:45:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-41.0,55.5,2026-09-09
401856674,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",Kentucky,Alabama,False,True,49.0,10.5,Bovada,,,,,,,1,1,50.03266061837781,-6.763901227634712,48.7,47.8,-0.3,-1.2,16.13,total_market,0.4926,-10.3,-8.8,0.2,1.7,15.42,margin_market,0.5045,Under,0.5074000000000001,,0.9090909090909092,-0.031,0.0,Kentucky,10.5,Kentucky +10.5,0.5045,,0.9090909090909092,-0.037,0.0,True,pass,pass,2026-09-09,0.2521,0.7479,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,10.5,49.0,2026-09-09
401856677,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",Minnesota,Mississippi State,False,False,55.0,-1.0,Bovada,,,,,,,1,1,64.52078109879277,6.751221491281726,54.2,51.8,-0.8,-3.2,16.13,total_market,0.4804,1.0,0.5,-0.0,-0.5,15.42,margin_market,0.4987,Under,0.5196000000000001,,0.9090909090909092,-0.008,0.0,Mississippi State,1.0,Mississippi State +1.0,0.5013000000000001,,0.9090909090909092,-0.043,0.0,True,pass,pass,2026-09-09,0.5259,0.4741,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-1.0,55.0,2026-09-09
401856790,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",Pittsburgh,UCF,False,False,56.5,-7.0,Bovada,,,,,,,1,1,59.464606010428746,7.746028608493948,55.9,54.2,-0.6,-2.3,16.13,total_market,0.486,6.7,3.8,-0.3,-3.2,15.42,margin_market,0.4918,Under,0.514,,0.9090909090909092,-0.019,0.0,UCF,7.0,UCF +7.0,0.5082,,0.9090909090909092,-0.03,0.0,True,pass,pass,2026-09-09,0.668,0.332,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-7.0,56.5,2026-09-09
401856810,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",BYU,Arizona,False,True,48.0,-7.5,Bovada,,,,,,,1,1,50.19830962205127,4.452740188075175,46.5,41.9,-1.5,-6.1,16.13,total_market,0.4626,7.7,9.2,0.2,1.7,15.42,margin_market,0.5045,Under,0.5374,,0.9090909090909092,0.026,0.0,BYU,-7.5,BYU -7.5,0.5045,,0.9090909090909092,-0.037,0.0,True,thin,pass,2026-09-09,0.6912,0.3088,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-7.5,48.0,2026-09-09
401858216,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",Syracuse,California,False,True,56.5,-3.5,Bovada,,,,,,,1,1,62.5684642556472,3.823395826981665,56.2,55.5,-0.3,-1.0,16.13,total_market,0.4937,3.6,4.8,0.1,1.3,15.42,margin_market,0.5032,Under,0.5063,,0.9090909090909092,-0.033,0.0,Syracuse,-3.5,Syracuse -3.5,0.5032,,0.9090909090909092,-0.039,0.0,True,pass,pass,2026-09-09,0.5923,0.4077,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-3.5,56.5,2026-09-09
401858217,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",Illinois,Duke,False,False,51.5,-5.5,Bovada,,,,,,,1,1,56.98917330528624,0.4319944244881828,51.8,52.8,0.3,1.3,16.13,total_market,0.5082,5.7,7.3,0.2,1.8,15.42,margin_market,0.5046,Over,0.5082,,0.9090909090909092,-0.03,0.0,Illinois,-5.5,Illinois -5.5,0.5046,,0.9090909090909092,-0.037,0.0,True,pass,pass,2026-09-09,0.6442,0.3558,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-5.5,51.5,2026-09-09
401858440,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",Michigan State,Eastern Michigan,False,False,50.0,-17.5,Bovada,,,,,,,1,2,51.31612373484813,15.426045061568589,49.8,49.3,-0.2,-0.7,16.13,total_market,0.4956,17.3,15.1,-0.2,-2.4,15.42,margin_market,0.4938,Under,0.5044,,0.9090909090909092,-0.037,0.0,Eastern Michigan,17.5,Eastern Michigan +17.5,0.5062,,0.9090909090909092,-0.034,0.0,True,pass,pass,2026-09-09,0.8691,0.1309,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-17.5,50.0,2026-09-09
401858444,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",UConn,Maryland,False,False,52.5,12.0,Bovada,,,,,,,1,1,61.27428584990025,4.203205536735375,52.1,50.8,-0.4,-1.7,16.13,total_market,0.4896,-11.5,-6.6,0.5,5.4,15.42,margin_market,0.5138,Under,0.5104,,0.9090909090909092,-0.026,0.0,UConn,12.0,UConn +12.0,0.5138,,0.9090909090909092,-0.019,0.0,True,pass,thin,2026-09-09,0.2279,0.7721,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,12.0,52.5,2026-09-09
401858446,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",Washington,Utah State,False,False,55.5,-26.5,Bovada,,,,,,,1,1,52.634523599961824,22.46652027913753,56.2,58.2,0.7,2.7,16.13,total_market,0.5168,26.5,26.3,-0.0,-0.2,15.42,margin_market,0.4995,Over,0.5168,,0.9090909090909092,-0.013,0.0,Utah State,26.5,Utah State +26.5,0.5005,,0.9090909090909092,-0.045,0.0,True,pass,pass,2026-09-09,0.9572,0.0428,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-26.5,55.5,2026-09-09
401859184,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",Notre Dame,Rice,False,False,55.0,-44.5,Bovada,,,,,,,1,1,53.01419632194374,37.82182610022434,55.8,58.1,0.8,3.1,16.13,total_market,0.5189,44.5,44.8,0.0,0.3,15.42,margin_market,0.5007,Over,0.5189,,0.9090909090909092,-0.009,0.0,Rice,44.5,Rice +44.5,0.4992999999999999,,0.9090909090909092,-0.047,0.0,True,pass,pass,2026-09-09,0.998,0.002,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-44.5,55.0,2026-09-09
401860884,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",Texas State,UTSA,False,False,66.0,-1.5,Bovada,,,,,,,1,1,69.50159523493406,-13.79146956120669,64.6,60.6,-1.4,-5.4,16.13,total_market,0.4664,1.5,1.2,-0.0,-0.3,15.42,margin_market,0.4992,Under,0.5336000000000001,,0.9090909090909092,0.019,0.0,UTSA,1.5,UTSA +1.5,0.5008,,0.9090909090909092,-0.044,0.0,True,thin,pass,2026-09-09,0.5387,0.4613,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-1.5,66.0,2026-09-09
401862708,2026,2,2026-09-12,"Sat Sep 12, 3:30 PM",UAB,UL Monroe,False,False,56.0,-10.0,Bovada,,,,,,,1,1,56.66062784801379,13.487459161306996,56.5,57.9,0.5,1.9,16.13,total_market,0.5115,10.0,9.6,-0.0,-0.4,15.42,margin_market,0.4989,Over,0.5115,,0.9090909090909092,-0.024,0.0,UL Monroe,10.0,UL Monroe +10.0,0.5011,,0.9090909090909092,-0.043,0.0,True,pass,pass,2026-09-09,0.7417,0.2583,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-10.0,56.0,2026-09-09
401862705,2026,2,2026-09-12,"Sat Sep 12, 3:45 PM",North Texas,UNLV,False,False,57.0,3.5,Bovada,,,,,,,1,2,65.01261437158325,4.252652839808169,57.2,57.6,0.2,0.6,16.13,total_market,0.5038,-3.7,-5.0,-0.2,-1.5,15.42,margin_market,0.496,Over,0.5038,,0.9090909090909092,-0.038,0.0,UNLV,-3.5,UNLV -3.5,0.504,,0.9090909090909092,-0.038,0.0,True,pass,pass,2026-09-09,0.4052,0.5948,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T15:45:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,3.5,57.0,2026-09-09
401856684,2026,2,2026-09-12,"Sat Sep 12, 4:15 PM",Vanderbilt,Delaware,False,False,55.0,-21.0,Bovada,,,,,,,1,1,60.55194598481707,21.41942642388159,54.7,53.9,-0.3,-1.1,16.13,total_market,0.4932,20.9,20.4,-0.1,-0.6,15.42,margin_market,0.4984,Under,0.5067999999999999,,0.9090909090909092,-0.032,0.0,Delaware,21.0,Delaware +21.0,0.5016,,0.9090909090909092,-0.042,0.0,True,pass,pass,2026-09-09,0.9124,0.0876,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T16:15:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-21.0,55.0,2026-09-09
401860881,2026,2,2026-09-12,"Sat Sep 12, 6:00 PM",Boise State,Memphis,False,False,55.0,-9.5,Bovada,,,,,,,1,2,53.144695609072265,5.470098072754608,54.7,53.9,-0.3,-1.1,16.13,total_market,0.493,9.8,12.3,0.3,2.8,15.42,margin_market,0.5072,Under,0.507,,0.9090909090909092,-0.032,0.0,Boise State,-9.5,Boise State -9.5,0.5072,,0.9090909090909092,-0.032,0.0,True,pass,pass,2026-09-09,0.7375,0.2625,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T18:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-9.5,55.0,2026-09-09
401866414,2026,2,2026-09-12,"Sat Sep 12, 6:00 PM",Florida International,Buffalo,False,False,47.5,-10.0,Bovada,,,,,,,1,1,51.65066636882179,8.778532450667226,47.6,47.8,0.1,0.3,16.13,total_market,0.5017,10.4,13.8,0.4,3.8,15.42,margin_market,0.5097,Over,0.5017,,0.9090909090909092,-0.042,0.0,Florida International,-10.0,Florida International -10.0,0.5097,,0.9090909090909092,-0.027,0.0,True,pass,pass,2026-09-09,0.75,0.25,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T18:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-10.0,47.5,2026-09-09
401866418,2026,2,2026-09-12,"Sat Sep 12, 6:00 PM",Ohio,Jacksonville State,False,False,50.5,-2.5,Bovada,,,,,,,1,2,50.24470736159677,-4.1693991759677385,50.8,51.9,0.3,1.4,16.13,total_market,0.5084,2.3,0.1,-0.2,-2.4,15.42,margin_market,0.4938,Over,0.5084,,0.9090909090909092,-0.029,0.0,Jacksonville State,2.5,Jacksonville State +2.5,0.5062,,0.9090909090909092,-0.034,0.0,True,pass,pass,2026-09-09,0.5593,0.4407,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T18:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-2.5,50.5,2026-09-09
401856681,2026,2,2026-09-12,"Sat Sep 12, 7:00 PM",Georgia Tech,Tennessee,False,False,55.5,13.0,Bovada,,,,,,,1,1,58.41569292146525,-9.503527631077011,54.5,51.7,-1.0,-3.8,16.13,total_market,0.4762,-12.8,-10.7,0.2,2.3,15.42,margin_market,0.506,Under,0.5238,,0.9090909090909092,-0.0,0.0,Georgia Tech,13.0,Georgia Tech +13.0,0.506,,0.9090909090909092,-0.034,0.0,True,pass,pass,2026-09-09,0.2032,0.7968,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,13.0,55.5,2026-09-09
401858441,2026,2,2026-09-12,"Sat Sep 12, 7:00 PM",Nebraska,Bowling Green,False,False,52.0,-30.0,Bovada,,,,,,,1,1,48.31603718652867,17.541252191365754,52.4,53.4,0.4,1.4,16.13,total_market,0.5089,30.0,30.0,-0.0,-0.0,15.42,margin_market,0.4999,Over,0.5089,,0.9090909090909092,-0.028,0.0,Bowling Green,30.0,Bowling Green +30.0,0.5001,,0.9090909090909092,-0.045,0.0,True,pass,pass,2026-09-09,0.9741,0.0259,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-30.0,52.0,2026-09-09
401862707,2026,2,2026-09-12,"Sat Sep 12, 7:00 PM",Sam Houston,Tulsa,False,False,51.5,13.5,Bovada,,,,,,,1,1,53.52765363324201,-8.185480565732268,51.4,51.0,-0.1,-0.5,16.13,total_market,0.4968,-13.0,-8.9,0.5,4.6,15.42,margin_market,0.512,Under,0.5032,,0.9090909090909092,-0.039,0.0,Sam Houston,13.5,Sam Houston +13.5,0.512,,0.9090909090909092,-0.023,0.0,True,pass,thin,2026-09-09,0.1996,0.8004,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,13.5,51.5,2026-09-09
401864575,2026,2,2026-09-12,"Sat Sep 12, 7:00 PM",Tulane,South Alabama,False,False,49.5,-8.5,Bovada,,,,,,,1,1,46.31277987621007,9.213857075735502,49.2,48.5,-0.3,-1.0,16.13,total_market,0.4935,8.3,6.8,-0.2,-1.7,15.42,margin_market,0.4957,Under,0.5065,,0.9090909090909092,-0.033,0.0,South Alabama,8.5,South Alabama +8.5,0.5043,,0.9090909090909092,-0.037,0.0,True,pass,pass,2026-09-09,0.7048,0.2952,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-8.5,49.5,2026-09-09
401869955,2026,2,2026-09-12,"Sat Sep 12, 7:00 PM",Kennesaw State,Georgia State,False,False,54.5,-9.5,Bovada,,,,,,,1,1,58.73576972689208,8.510005908535323,54.0,52.6,-0.5,-1.9,16.13,total_market,0.4884,9.6,10.8,0.1,1.3,15.42,margin_market,0.5035,Under,0.5116,,0.9090909090909092,-0.023,0.0,Kennesaw State,-9.5,Kennesaw State -9.5,0.5035,,0.9090909090909092,-0.039,0.0,True,pass,pass,2026-09-09,0.7332,0.2668,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-9.5,54.5,2026-09-09
401871045,2026,2,2026-09-12,"Sat Sep 12, 7:00 PM",Marshall,Middle Tennessee,False,False,57.0,-13.5,Bovada,,,,,,,1,1,55.24681935031713,-1.2582296747681905,56.4,54.5,-0.6,-2.5,16.13,total_market,0.4845,13.9,17.5,0.4,4.0,15.42,margin_market,0.5105,Under,0.5155000000000001,,0.9090909090909092,-0.016,0.0,Marshall,-13.5,Marshall -13.5,0.5105,,0.9090909090909092,-0.025,0.0,True,pass,thin,2026-09-09,0.8163,0.1837,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-13.5,57.0,2026-09-09
401858443,2026,2,2026-09-12,"Sat Sep 12, 7:15 PM",UCLA,San Diego State,False,False,55.0,-12.5,Bovada,,,,,,,1,1,53.16407887533501,1.1346958049730382,54.0,51.0,-1.0,-4.0,16.13,total_market,0.4754,11.7,4.1,-0.8,-8.4,15.42,margin_market,0.4782,Under,0.5246,,0.9090909090909092,0.002,0.0,San Diego State,12.5,San Diego State +12.5,0.5218,,0.9090909090909092,-0.004,0.0,True,pass,thin,2026-09-09,0.776,0.224,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:15:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-12.5,55.0,2026-09-09
401856682,2026,2,2026-09-12,"Sat Sep 12, 7:30 PM",Texas,Ohio State,False,False,49.5,-2.0,Bovada,,,,,,,1,1,51.635787759724096,-1.098697104913743,49.3,48.7,-0.2,-0.8,16.13,total_market,0.4952,2.0,1.8,-0.0,-0.2,15.42,margin_market,0.4995,Under,0.5048,,0.9090909090909092,-0.036,0.0,Ohio State,2.0,Ohio State +2.0,0.5005,,0.9090909090909092,-0.045,0.0,True,pass,pass,2026-09-09,0.5516,0.4484,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-2.0,49.5,2026-09-09
401856783,2026,2,2026-09-12,"Sat Sep 12, 7:30 PM",Oregon State,Texas Tech,False,False,54.0,27.0,Bovada,,,,,,,1,1,42.954214756645634,-28.460441451078808,54.4,55.6,0.4,1.6,16.13,total_market,0.5101,-27.4,-30.8,-0.4,-3.8,15.42,margin_market,0.4903,Over,0.5101,,0.9090909090909092,-0.026,0.0,Texas Tech,-27.0,Texas Tech -27.0,0.5097,,0.9090909090909092,-0.027,0.0,True,pass,pass,2026-09-09,0.0378,0.9622,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,27.0,54.0,2026-09-09
401856788,2026,2,2026-09-12,"Sat Sep 12, 7:30 PM",Iowa,Iowa State,False,False,40.5,-14.0,Bovada,,,,,,,1,1,44.85533465100028,14.46451116009738,40.7,41.2,0.2,0.7,16.13,total_market,0.5045,14.4,17.6,0.4,3.6,15.42,margin_market,0.5092,Over,0.5045,,0.9090909090909092,-0.037,0.0,Iowa,-14.0,Iowa -14.0,0.5092,,0.9090909090909092,-0.028,0.0,True,pass,pass,2026-09-09,0.8248,0.1752,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-14.0,40.5,2026-09-09
401858219,2026,2,2026-09-12,"Sat Sep 12, 7:30 PM",Clemson,Georgia Southern,False,False,56.0,-20.5,Bovada,,,,,,,1,1,50.9805142385717,6.009845533995223,55.7,54.7,-0.3,-1.3,16.13,total_market,0.492,20.6,21.4,0.1,0.9,15.42,margin_market,0.5024,Under,0.508,,0.9090909090909092,-0.03,0.0,Clemson,-20.5,Clemson -20.5,0.5024,,0.9090909090909092,-0.041,0.0,True,pass,pass,2026-09-09,0.9092,0.0908,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-20.5,56.0,2026-09-09
401862703,2026,2,2026-09-12,"Sat Sep 12, 7:30 PM",Florida Atlantic,Navy,False,True,58.5,5.0,Bovada,,,,,,,1,1,65.05459584882857,-19.814132422196884,57.2,53.3,-1.3,-5.2,16.13,total_market,0.4677,-5.3,-7.8,-0.3,-2.8,15.42,margin_market,0.4927,Under,0.5323,,0.9090909090909092,0.016,0.0,Navy,-5.0,Navy -5.0,0.5073,,0.9090909090909092,-0.032,0.0,True,thin,pass,2026-09-09,0.3655,0.6345,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,5.0,58.5,2026-09-09
401867796,2026,2,2026-09-12,"Sat Sep 12, 7:30 PM",LSU,Louisiana Tech,False,False,56.0,-35.0,Bovada,,,,,,,1,1,54.26945876322637,10.845265230722015,56.1,56.2,0.1,0.2,16.13,total_market,0.5014,35.1,35.5,0.1,0.5,15.42,margin_market,0.5014,Over,0.5014,,0.9090909090909092,-0.043,0.0,LSU,-35.0,LSU -35.0,0.5014,,0.9090909090909092,-0.043,0.0,True,pass,pass,2026-09-09,0.9886,0.0114,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-35.0,56.0,2026-09-09
401856671,2026,2,2026-09-12,"Sat Sep 12, 7:45 PM",Auburn,Southern Miss,False,False,56.5,-33.5,Bovada,,,,,,,1,1,46.95178068254137,12.268222699279036,56.5,56.4,-0.0,-0.1,16.13,total_market,0.4992,33.2,30.5,-0.3,-3.0,15.42,margin_market,0.4922,Under,0.5008,,0.9090909090909092,-0.044,0.0,Southern Miss,33.5,Southern Miss +33.5,0.5078,,0.9090909090909092,-0.031,0.0,True,pass,pass,2026-09-09,0.9843,0.0157,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:45:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-33.5,56.5,2026-09-09
401856676,2026,2,2026-09-12,"Sat Sep 12, 7:45 PM",Ole Miss,Charlotte,False,False,60.5,-47.5,Bovada,,,,,,,1,1,64.42864244108442,33.788389639826285,61.1,62.8,0.6,2.3,16.13,total_market,0.5139,47.5,47.7,0.0,0.2,15.42,margin_market,0.5006,Over,0.5139,,0.9090909090909092,-0.019,0.0,Charlotte,47.5,Charlotte +47.5,0.4993999999999999,,0.9090909090909092,-0.047,0.0,True,pass,pass,2026-09-09,0.999,0.001,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T19:45:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-47.5,60.5,2026-09-09
