game_id,season,date,home_team,away_team,odds_source,is_closing,price_home,price_draw,price_away,overround_1x2,ah_home,price_ah_home,price_ah_away,total_line,price_over,price_under,mkt_p_home,mkt_p_draw,mkt_p_away,mkt_sup,mkt_total
2009_birmingham_astonvilla,2009,2009-09-13,Birmingham,Aston Villa,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.4,3.25,2.25,1.0463,0.0,2.32,1.56,2.5,2.18,1.63,0.2793,0.2927,0.4279,-0.0,2.371
2009_fulham_everton,2009,2009-09-13,Fulham,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.6,3.2,2.8,1.0543,0.0,1.81,1.96,2.5,2.24,1.6,0.3661,0.2949,0.339,-0.0,2.326
2009_arsenal_wigan,2009,2009-09-19,Arsenal,Wigan,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.25,5.5,13.0,1.0587,0.0,1.04,10.13,2.5,1.6,2.24,0.774,0.1643,0.0617,-0.0,3.056
2009_astonvilla_portsmouth,2009,2009-09-19,Aston Villa,Portsmouth,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.4,4.2,10.0,1.0524,0.0,1.08,6.83,2.5,1.84,1.91,0.6922,0.2219,0.086,-0.0,2.715
2009_bolton_stoke,2009,2009-09-19,Bolton,Stoke,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.25,3.75,1.0505,0.0,1.49,2.52,2.5,2.12,1.67,0.4578,0.2914,0.2509,-0.0,2.424
2009_burnley_sunderland,2009,2009-09-19,Burnley,Sunderland,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.88,3.25,2.5,1.0549,0.0,2.0,1.79,2.5,2.09,1.69,0.329,0.29,0.381,-0.0,2.45
2009_hull_birmingham,2009,2009-09-19,Hull,Birmingham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.4,3.25,3.0,1.0577,0.0,1.7,2.1,2.5,2.17,1.64,0.3965,0.2891,0.3144,-0.0,2.382
2009_westham_liverpool,2009,2009-09-19,West Ham,Liverpool,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,6.5,4.0,1.53,1.0574,0.0,4.57,1.17,2.5,1.88,1.87,0.1376,0.2322,0.6302,-0.0,2.668
2009_chelsea_tottenham,2009,2009-09-20,Chelsea,Tottenham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.5,4.0,7.0,1.0595,-1.0,1.86,2.0,2.5,1.82,1.94,0.6423,0.2315,0.1262,1.0,2.744
2009_everton_blackburn,2009,2009-09-20,Everton,Blackburn,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.8,3.3,5.0,1.0586,0.0,1.3,3.26,2.5,1.97,1.78,0.5331,0.2842,0.1827,-0.0,2.566
2009_manunited_mancity,2009,2009-09-20,Man United,Man City,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.57,4.0,6.0,1.0536,0.0,1.2,4.09,2.5,1.82,1.93,0.6153,0.2334,0.1513,-0.0,2.738
2009_wolves_fulham,2009,2009-09-20,Wolves,Fulham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.5,3.25,2.88,1.0549,0.0,1.8,1.99,2.5,2.2,1.62,0.381,0.29,0.329,-0.0,2.356
2009_birmingham_bolton,2009,2009-09-26,Birmingham,Bolton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.2,3.25,3.4,1.0564,0.0,1.57,2.32,2.5,2.26,1.59,0.4343,0.2895,0.2761,-0.0,2.311
2009_blackburn_astonvilla,2009,2009-09-26,Blackburn,Aston Villa,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.1,3.25,2.38,1.0504,0.0,2.11,1.68,2.5,2.0,1.76,0.3061,0.2914,0.4025,-0.0,2.538
2009_fulham_arsenal,2009,2009-09-26,Fulham,Arsenal,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,6.5,4.0,1.53,1.0574,0.0,4.49,1.18,2.5,1.82,1.93,0.1376,0.2322,0.6302,-0.0,2.738
2009_liverpool_hull,2009,2009-09-26,Liverpool,Hull,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.14,7.5,23.0,1.054,0.0,1.01,14.54,2.5,1.5,2.48,0.8522,0.1174,0.0303,-0.0,3.256
2009_portsmouth_everton,2009,2009-09-26,Portsmouth,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,4.2,3.4,1.91,1.0558,0.0,2.74,1.41,2.5,2.0,1.76,0.2211,0.2763,0.5026,-0.0,2.538
2009_stoke_manunited,2009,2009-09-26,Stoke,Man United,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,8.5,4.5,1.4,1.0542,0.0,6.54,1.1,2.5,1.86,1.89,0.1028,0.2057,0.6914,-0.0,2.691
2009_tottenham_burnley,2009,2009-09-26,Tottenham,Burnley,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.33,5.0,10.0,1.0519,0.0,1.08,7.35,2.5,1.61,2.23,0.7295,0.1844,0.0861,-0.0,3.043
2009_wigan_chelsea,2009,2009-09-26,Wigan,Chelsea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,10.0,5.0,1.33,1.0519,0.0,7.72,1.07,2.5,1.85,1.9,0.0861,0.1844,0.7295,-0.0,2.703
2009_sunderland_wolves,2009,2009-09-27,Sunderland,Wolves,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.73,3.6,5.0,1.0558,0.0,1.26,3.59,2.5,1.93,1.82,0.5564,0.2601,0.1835,-0.0,2.611
2009_mancity_westham,2009,2009-09-28,Man City,West Ham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.44,4.33,7.5,1.0587,0.0,1.12,5.64,2.5,1.68,2.09,0.67,0.213,0.117,-0.0,2.919
2009_bolton_tottenham,2009,2009-10-03,Bolton,Tottenham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.8,3.6,1.95,1.0538,0.0,2.77,1.39,2.5,1.73,2.01,0.2464,0.2608,0.4928,-0.0,2.841
2009_burnley_birmingham,2009,2009-10-03,Burnley,Birmingham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.3,3.25,3.2,1.055,0.0,1.6,2.22,2.5,2.12,1.65,0.4153,0.29,0.2947,-0.0,2.41
2009_hull_wigan,2009,2009-10-03,Hull,Wigan,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.88,3.3,2.5,1.0503,0.0,1.96,1.79,2.5,1.97,1.76,0.3305,0.2869,0.3826,-0.0,2.553
2009_manunited_sunderland,2009,2009-10-03,Man United,Sunderland,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.2,6.5,15.0,1.0538,0.0,1.02,10.78,2.5,1.52,2.38,0.8091,0.1381,0.0528,-0.0,3.194
2009_wolves_portsmouth,2009,2009-10-03,Wolves,Portsmouth,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.0,3.4,3.8,1.0573,0.0,1.49,2.46,2.5,2.12,1.66,0.4788,0.2758,0.2453,-0.0,2.417
2009_arsenal_blackburn,2009,2009-10-04,Arsenal,Blackburn,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.2,6.5,15.0,1.0538,0.0,1.03,10.2,2.5,1.52,2.39,0.8091,0.1381,0.0528,-0.0,3.198
2009_chelsea_liverpool,2009,2009-10-04,Chelsea,Liverpool,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.3,3.6,1.057,0.0,1.51,2.43,2.5,2.01,1.72,0.4555,0.2847,0.2598,-0.0,2.507
2009_everton_stoke,2009,2009-10-04,Everton,Stoke,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.57,4.0,6.0,1.0536,0.0,1.17,4.43,2.5,1.93,1.81,0.6153,0.2334,0.1513,-0.0,2.605
2009_westham_fulham,2009,2009-10-04,West Ham,Fulham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.2,3.25,3.4,1.0564,0.0,1.53,2.36,2.5,2.03,1.71,0.4343,0.2895,0.2761,-0.0,2.491
2009_astonvilla_mancity,2009,2009-10-05,Aston Villa,Man City,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.75,3.25,2.63,1.0516,0.0,1.88,1.88,2.5,1.89,1.84,0.3463,0.2911,0.3627,-0.0,2.645
2009_arsenal_birmingham,2009,2009-10-17,Arsenal,Birmingham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.17,7.0,19.0,1.0502,0.0,1.01,11.93,2.5,1.44,2.63,0.8318,0.1282,0.0401,-0.0,3.384
2009_astonvilla_chelsea,2009,2009-10-17,Aston Villa,Chelsea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,4.5,3.6,1.8,1.0556,0.0,3.18,1.32,2.5,1.92,1.82,0.2055,0.2602,0.5343,-0.0,2.616
2009_everton_wolves,2009,2009-10-17,Everton,Wolves,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.44,4.2,6.5,1.0864,0.0,1.12,5.4,2.5,1.73,2.01,0.6588,0.2117,0.1296,-0.0,2.841
2009_manunited_bolton,2009,2009-10-17,Man United,Bolton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.2,5.5,13.0,1.0921,0.0,1.03,10.48,2.5,1.59,2.24,0.7922,0.1541,0.0536,-0.0,3.065
2009_portsmouth_tottenham,2009,2009-10-17,Portsmouth,Tottenham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,4.5,3.5,1.83,1.0544,0.0,3.21,1.31,2.5,1.77,1.97,0.2058,0.2684,0.5257,-0.0,2.792
2009_stoke_westham,2009,2009-10-17,Stoke,West Ham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.3,3.6,1.057,0.0,1.51,2.45,2.5,2.11,1.66,0.4555,0.2847,0.2598,-0.0,2.421
2009_sunderland_liverpool,2009,2009-10-17,Sunderland,Liverpool,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,4.2,3.4,1.91,1.0558,0.0,2.65,1.41,2.5,1.79,1.95,0.2211,0.2763,0.5026,-0.0,2.768
2009_blackburn_burnley,2009,2009-10-18,Blackburn,Burnley,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.73,3.6,5.0,1.0558,0.0,1.28,3.41,2.5,1.9,1.83,0.5564,0.2601,0.1835,-0.0,2.633
2009_wigan_mancity,2009,2009-10-18,Wigan,Man City,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,5.0,3.6,1.73,1.0558,0.0,3.41,1.28,2.5,1.86,1.87,0.1835,0.2601,0.5564,-0.0,2.68
2009_fulham_hull,2009,2009-10-19,Fulham,Hull,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.67,3.6,5.5,1.0584,0.0,1.23,3.75,2.5,2.03,1.72,0.5758,0.2593,0.1649,-0.0,2.498
2009_birmingham_sunderland,2009,2009-10-24,Birmingham,Sunderland,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.9,3.25,2.5,1.0525,0.0,1.99,1.81,2.5,2.08,1.69,0.3274,0.2907,0.3819,-0.0,2.455
2009_burnley_wigan,2009,2009-10-24,Burnley,Wigan,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.5,3.3,2.88,1.0503,0.0,1.75,2.06,2.5,1.92,1.83,0.3826,0.2869,0.3305,-0.0,2.622
2009_chelsea_blackburn,2009,2009-10-24,Chelsea,Blackburn,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.2,6.5,15.0,1.0538,-1.8,1.8,2.1,2.5,1.59,2.23,0.8091,0.1381,0.0528,1.8,3.061
2009_hull_portsmouth,2009,2009-10-24,Hull,Portsmouth,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.6,3.2,2.8,1.0543,0.0,1.8,2.0,2.5,1.98,1.77,0.3661,0.2949,0.339,-0.0,2.554
2009_tottenham_stoke,2009,2009-10-24,Tottenham,Stoke,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.44,4.33,7.5,1.0587,0.0,1.12,5.54,2.5,1.62,2.2,0.67,0.213,0.117,-0.0,3.02
2009_wolves_astonvilla,2009,2009-10-24,Wolves,Aston Villa,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.5,3.2,2.2,1.0528,0.0,2.4,1.54,2.5,1.99,1.76,0.269,0.2954,0.4356,-0.0,2.543
2009_bolton_everton,2009,2009-10-25,Bolton,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.63,3.25,2.75,1.0516,0.0,1.84,1.94,2.5,2.01,1.74,0.3627,0.2911,0.3463,-0.0,2.52
2009_liverpool_manunited,2009,2009-10-25,Liverpool,Man United,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.0,3.25,2.4,1.0577,0.0,2.04,1.76,2.5,2.03,1.72,0.3144,0.2891,0.3965,-0.0,2.498
2009_mancity_fulham,2009,2009-10-25,Man City,Fulham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.44,4.2,8.0,1.0575,-1.0,1.91,1.95,2.5,1.85,1.89,0.6705,0.2204,0.1092,1.0,2.697
2009_westham_arsenal,2009,2009-10-25,West Ham,Arsenal,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,7.0,4.2,1.5,1.0476,1.0,2.01,1.86,2.5,1.67,2.12,0.1295,0.2234,0.6471,-1.0,2.941
2009_arsenal_tottenham,2009,2009-10-31,Arsenal,Tottenham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.57,4.0,6.0,1.0536,0.0,1.19,4.22,2.5,1.55,2.33,0.6153,0.2334,0.1513,-0.0,3.143
2009_bolton_chelsea,2009,2009-10-31,Bolton,Chelsea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,9.0,4.33,1.4,1.0563,0.0,5.67,1.12,2.5,1.75,1.99,0.0958,0.2136,0.6905,-0.0,2.816
2009_burnley_hull,2009,2009-10-31,Burnley,Hull,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.91,3.4,4.2,1.0558,0.0,1.39,2.78,2.5,1.91,1.82,0.5026,0.2763,0.2211,-0.0,2.622
2009_everton_astonvilla,2009,2009-10-31,Everton,Aston Villa,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.5,3.25,2.88,1.0549,0.0,1.78,2.01,2.5,1.95,1.8,0.381,0.29,0.329,-0.0,2.588
2009_fulham_liverpool,2009,2009-10-31,Fulham,Liverpool,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,4.2,3.4,1.91,1.0558,0.0,2.97,1.36,2.5,1.97,1.78,0.2211,0.2763,0.5026,-0.0,2.566
2009_manunited_blackburn,2009,2009-10-31,Man United,Blackburn,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.17,7.0,19.0,1.0502,-2.0,1.93,1.94,2.5,1.54,2.34,0.8318,0.1282,0.0401,2.0,3.157
2009_portsmouth_wigan,2009,2009-10-31,Portsmouth,Wigan,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.38,3.3,3.0,1.0565,0.0,1.73,2.06,2.5,2.03,1.72,0.4004,0.2849,0.3147,-0.0,2.498
2009_stoke_wolves,2009,2009-10-31,Stoke,Wolves,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.91,3.4,4.2,1.0558,0.0,1.37,2.9,2.5,2.05,1.71,0.5026,0.2763,0.2211,-0.0,2.482
2009_sunderland_westham,2009,2009-10-31,Sunderland,West Ham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.0,3.3,4.0,1.053,0.0,1.41,2.74,2.5,1.9,1.84,0.4804,0.286,0.2336,-0.0,2.639
2009_birmingham_mancity,2009,2009-11-01,Birmingham,Man City,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,4.33,3.6,1.83,1.0552,0.0,3.0,1.35,2.5,1.98,1.77,0.2142,0.2604,0.5254,-0.0,2.554
2009_westham_astonvilla,2009,2009-11-04,West Ham,Aston Villa,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.75,3.3,2.63,1.0469,0.0,1.95,1.84,2.5,1.9,1.84,0.3478,0.2879,0.3642,-0.0,2.639
2009_astonvilla_bolton,2009,2009-11-07,Aston Villa,Bolton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.8,3.5,4.75,1.0518,0.0,1.3,3.27,2.5,1.89,1.84,0.5357,0.2692,0.1951,-0.0,2.645
2009_blackburn_portsmouth,2009,2009-11-07,Blackburn,Portsmouth,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.4,3.6,1.0481,0.0,1.49,2.48,2.5,1.89,1.84,0.4587,0.2787,0.2626,-0.0,2.645
2009_mancity_burnley,2009,2009-11-07,Man City,Burnley,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.33,4.75,11.0,1.0533,0.0,1.07,7.57,2.5,1.56,2.29,0.7289,0.1943,0.0768,-0.0,3.115
2009_tottenham_sunderland,2009,2009-11-07,Tottenham,Sunderland,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.57,3.75,6.5,1.0575,0.0,1.18,4.4,2.5,1.65,2.13,0.6138,0.2486,0.1376,-0.0,2.962
2009_wolves_arsenal,2009,2009-11-07,Wolves,Arsenal,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,9.0,4.75,1.36,1.0569,0.0,6.34,1.1,2.5,1.6,2.21,0.0957,0.1933,0.711,-0.0,3.042
2009_chelsea_manunited,2009,2009-11-08,Chelsea,Man United,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.0,3.25,4.0,1.0577,0.0,1.43,2.65,2.5,2.02,1.74,0.4787,0.2891,0.2322,-0.0,2.516
2009_hull_stoke,2009,2009-11-08,Hull,Stoke,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.75,3.3,2.6,1.0513,0.0,2.0,1.81,2.5,2.05,1.7,0.3464,0.2865,0.3671,-0.0,2.475
2009_westham_everton,2009,2009-11-08,West Ham,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.4,3.3,3.0,1.053,0.0,1.76,2.04,2.5,1.95,1.79,0.3981,0.286,0.3159,-0.0,2.582
2009_wigan_fulham,2009,2009-11-08,Wigan,Fulham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.25,3.2,3.4,1.0511,0.0,1.63,2.2,2.5,2.05,1.71,0.4262,0.296,0.2778,-0.0,2.482
2009_liverpool_birmingham,2009,2009-11-09,Liverpool,Birmingham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.36,4.5,10.0,1.0575,0.0,1.07,7.38,2.5,1.63,2.16,0.7107,0.2046,0.0846,-0.0,2.993
2009_birmingham_fulham,2009,2009-11-21,Birmingham,Fulham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.5,3.2,2.9,1.0573,0.0,1.73,2.07,2.5,2.21,1.61,0.3802,0.294,0.3258,-0.0,2.344
2009_burnley_astonvilla,2009,2009-11-21,Burnley,Aston Villa,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.4,3.3,2.2,1.0517,0.0,2.37,1.54,2.5,1.81,1.93,0.2776,0.2864,0.436,-0.0,2.744
2009_chelsea_wolves,2009,2009-11-21,Chelsea,Wolves,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.17,7.0,19.0,1.0502,-2.0,1.98,1.89,2.5,1.49,2.47,0.8318,0.1282,0.0401,2.0,3.263
2009_hull_westham,2009,2009-11-21,Hull,West Ham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.88,3.25,2.5,1.0549,0.0,2.02,1.77,2.5,2.0,1.75,0.329,0.29,0.381,-0.0,2.532
2009_liverpool_mancity,2009,2009-11-21,Liverpool,Man City,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.91,3.4,4.2,1.0558,0.0,1.38,2.85,2.5,1.8,1.95,0.5026,0.2763,0.2211,-0.0,2.762
2009_manunited_everton,2009,2009-11-21,Man United,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.4,4.5,9.0,1.0476,0.0,1.1,6.4,2.5,1.8,1.94,0.6942,0.2077,0.0981,-0.0,2.756
2009_sunderland_arsenal,2009,2009-11-21,Sunderland,Arsenal,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,6.0,3.75,1.62,1.0506,0.0,3.96,1.22,2.5,1.58,2.26,0.1521,0.2508,0.5971,-0.0,3.083
2009_bolton_blackburn,2009,2009-11-22,Bolton,Blackburn,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.25,3.2,3.4,1.0511,0.0,1.57,2.31,2.5,1.89,1.84,0.4262,0.296,0.2778,-0.0,2.645
2009_stoke_portsmouth,2009,2009-11-22,Stoke,Portsmouth,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.4,3.5,1.056,0.0,1.5,2.49,2.5,2.06,1.7,0.4558,0.2762,0.268,-0.0,2.471
2009_tottenham_wigan,2009,2009-11-22,Tottenham,Wigan,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.44,4.33,8.0,1.0504,0.0,1.12,5.5,2.5,1.64,2.16,0.6734,0.2155,0.1111,-0.0,2.985
2009_fulham_blackburn,2009,2009-11-25,Fulham,Blackburn,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.3,3.6,1.057,0.0,1.49,2.54,2.5,1.96,1.79,0.4555,0.2847,0.2598,-0.0,2.577
2009_hull_everton,2009,2009-11-25,Hull,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.5,3.3,2.15,1.0539,0.0,2.45,1.52,2.5,1.96,1.79,0.2686,0.2857,0.4457,-0.0,2.577
2009_astonvilla_tottenham,2009,2009-11-28,Aston Villa,Tottenham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.5,3.25,2.88,1.0549,0.0,1.74,2.05,2.5,1.75,2.0,0.381,0.29,0.329,-0.0,2.822
2009_blackburn_stoke,2009,2009-11-28,Blackburn,Stoke,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.91,3.4,4.2,1.0558,0.0,1.37,2.92,2.5,2.0,1.75,0.5026,0.2763,0.2211,-0.0,2.532
2009_fulham_bolton,2009,2009-11-28,Fulham,Bolton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.91,3.5,4.2,1.0474,0.0,1.37,2.93,2.5,1.95,1.81,0.5057,0.2706,0.2236,-0.0,2.594
2009_mancity_hull,2009,2009-11-28,Man City,Hull,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.29,5.5,11.0,1.0479,-1.8,2.01,1.87,2.5,1.51,2.42,0.7542,0.1676,0.0781,1.8,3.221
2009_portsmouth_manunited,2009,2009-11-28,Portsmouth,Man United,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,10.0,4.5,1.36,1.0575,0.0,6.64,1.09,2.5,1.92,1.83,0.0846,0.2046,0.7107,-0.0,2.622
2009_westham_burnley,2009,2009-11-28,West Ham,Burnley,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.8,3.6,4.5,1.0556,0.0,1.32,3.18,2.5,1.79,1.96,0.5343,0.2602,0.2055,-0.0,2.774
2009_wigan_sunderland,2009,2009-11-28,Wigan,Sunderland,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.4,3.4,2.9,1.0556,0.0,1.73,2.05,2.5,2.01,1.75,0.3972,0.2764,0.3264,-0.0,2.527
2009_arsenal_chelsea,2009,2009-11-29,Arsenal,Chelsea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.7,3.2,2.7,1.0532,0.0,1.9,1.89,2.5,1.92,1.82,0.3524,0.2953,0.3524,-0.0,2.616
2009_everton_liverpool,2009,2009-11-29,Everton,Liverpool,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.5,3.4,2.1,1.056,0.0,2.36,1.55,2.5,1.94,1.81,0.268,0.2762,0.4558,-0.0,2.6
2009_wolves_birmingham,2009,2009-11-29,Wolves,Birmingham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.4,3.2,3.1,1.0517,0.0,1.67,2.15,2.5,2.15,1.65,0.3986,0.2957,0.3057,-0.0,2.397
2009_arsenal_stoke,2009,2009-12-05,Arsenal,Stoke,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.29,5.0,13.0,1.0521,0.0,1.05,9.11,2.5,1.59,2.26,0.7524,0.1842,0.0634,-0.0,3.074
2009_astonvilla_hull,2009,2009-12-05,Aston Villa,Hull,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.44,4.33,7.5,1.0587,0.0,1.14,5.16,2.5,1.68,2.11,0.67,0.213,0.117,-0.0,2.929
